,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
2901,"the index case was a female farmer from the town of Alongshan who presented in April 2017 to a hospital in Inner Mongolia with fever , headache , and a history of tick bites .","['该指数案例是一名来自阿隆森市的农民,她于2017年4月被送往内蒙古一家医院,患有发烧、头痛和<unk>疹的历史。']",0.23076923076923078,"['headache', 'index case', 'female', 'who', 'tick', 'inner', 'farmer', 'history', 'town', 'fever', 'hospital', 'with', 'and']","['headache', 'history', 'hospital']"
2902,"when initial testing did not identify a known cause of infection , further workup was undertaken , including viral culture , electron microscopy , and subsequent genetic and serologic analyses .","['当初检测未确定已知感染原因时,还进行了进一步的工作,包括病毒文化、电子显微镜以及随后的遗传和血管分析。']",0.4166666666666667,"['infection', 'culture', 'electron microscopy', 'genetic', 'serologic', 'initial', 'cause', 'viral', 'subsequent', 'identify', 'testing', 'and']","['infection', 'culture', 'electron microscopy', 'initial', 'cause']"
2903,"the clinical symptoms of infection were nonspecific but most commonly included headache , fever , and fatigue .","['感染的临床症状是不具体的,但最常见的是头痛、发烧和疲劳。']",0.625,"['infection', 'headache', 'fatigue', 'nonspecific', 'clinical symptoms', 'fever', 'but', 'and']","['infection', 'headache', 'fatigue', 'clinical symptoms', 'but']"
2904,"a minority of patients had coma , nausea , myalgia , arthralgia , rash , petechiae , or other symptoms .",['少数患者患有昏迷、恶心、神经病、关节炎、发作、皮特基亚或其他症状。'],0.3333333333333333,"['coma', 'myalgia', 'rash', 'symptoms', 'nausea', 'arthralgia']","['coma', 'nausea']"
2905,the incubation period was generally 3 to 7 days .,['孵化期通常为3至7天。'],0.0,"['incubation period', '3', 'to']",[]
2906,"all patients were treated empirically with intravenous ribavirin and intramuscular benzylpenicillin ; the duration of illness with treatment was approximately 6 to 8 days , and all patients had complete recovery .","['所有患者都接受了内血管里巴维林和内肌本西尔佩尼西林的实验性治疗;与治疗的疾病持续时间约为6至8天,所有患者都得到了完全恢复。']",0.3076923076923077,"['intramuscular', 'illness', 'complete', 'recovery', 'treatment', 'ribavirin', 'intravenous', 'duration', 'with', 'approximately', 'all', 'to', 'and']","['illness', 'recovery', 'treatment', 'duration']"
2907,"the authors note that I. persulcatus is widely distributed in Asia and eastern Europe and most mammals are common hosts , so ALSV may have a relatively wide distribution in Asia .","['作者指出,I. persulcatus在亚洲和东欧广泛分布,大多数哺乳动物是常见的主人,因此ALSV可能在亚洲有相对广泛的分布。']",0.2727272727272727,"['mammals', 'ALSV', 'wide', 'common', 'distribution', 'note', 'have', 'that', 'so', 'in', 'and']","['wide', 'distribution', 'have']"
2908,using sitting devices for routine sleep puts infants at risk .,"['使用座位设备为日常睡眠,将婴儿置于危险之中。']",0.6,"['routine', 'sitting', 'risk', 'sleep', 'at']","['risk', 'sleep', 'at']"
2909,in 2016 the American Academy of Pediatrics updated its recommendations for creating a safe infant sleep environment .,"['2016年,美国儿科学院更新了其建议,以创造一个安全的婴儿睡眠环境。']",0.8,"['environment', 'pediatrics', 'infant', 'academy', 'sleep']","['environment', 'pediatrics', 'infant', 'sleep']"
2910,"using data from the National Center for Fatality Review and Prevention from 2004 to 2014 , researchers studied the circumstances associated with infant death in sitting devices .","['使用2004年至2014年国家死亡审查和预防中心的数据,研究人员研究了与婴儿死亡在座位设备相关的情况。']",0.45454545454545453,"['center', 'fatality', 'data', 'review', 'sitting', 'prevention', 'associated', 'infant death', 'with', 'to', 'and']","['center', 'data', 'review', 'prevention', 'infant death']"
2911,"of these , 63 % occurred in car seats , 35 % in bouncers , swings , and other sitting devices , and 2 % in strollers .","['其中,63%发生在汽车座位上,35%发生在滑板、滑板和其他座位设备上,2%发生在行人座位上。']",0.5,"['2', 'sitting', 'car', 'and']","['2', 'car']"
2912,fewer than 10 % of deaths in car seats occurred in infants being properly transported .,['汽车座位死亡人数不到10%发生在适当运送的婴儿中。'],0.5,"['car', 'being']",['car']
2913,at least one risk factor was identified in 82 % of the deaths .,"['在死亡人数的82%中,至少有一种风险因素被确定。']",0.3333333333333333,"['risk factor', 'at', 'in']",['risk factor']
2914,the most common risk factor was the supervising person being asleep .,['最常见的风险因素是监督者正在睡觉。'],0.2,"['person', 'common', 'risk factor', 'asleep', 'being']",['risk factor']
2915,"after adjusting for age , sex , and race / ethnicity , deaths in sitting devices were twice as likely to occur during nonparental than parental supervision .","['根据年龄、性别和种族/种族的调整,座位设备中的死亡率在非父母的监测期间比父母的监测期间多两倍。']",0.2,"['parental', 'sex', '/', 'sitting', 'supervision', 'age', 'after', 'race', 'ethnicity', 'as', 'occur', 'to', 'and', 'twice', 'adjusting']","['sex', 'age', 'race']"
2916,most infants ( 64 % ) died in their homes .,['大多数婴儿(64%)在家中死亡。'],0.0,['in'],[]
2917,this study shows that most infants who died in car safety seats were not being transported .,"['这项研究表明,大多数死于汽车安全座位的婴儿都没有被运送。']",0.2857142857142857,"['safety', 'who', 'study', 'car', 'being', 'this', 'that']","['safety', 'car']"
2918,we should advise parents that car seats are safe and should be used for travel but are not safe and should not be used for infant sleeping .,"['我们应该建议父母,汽车座位是安全的,应该用于旅行,但不安全,不应该用于婴儿睡眠。']",0.2727272727272727,"['parents', 'sleeping', 'be', 'infant', 'car', 'travel', 'advise', 'that', 'but', 'and', 'we']","['infant', 'car', 'but']"
2919,the incidence of colorectal cancer in individuals younger than 50 is rising in several developed countries .,['五十岁以下的人患有染色性癌症的发病率在多个发达国家越来越高。'],0.3333333333333333,"['incidence', 'colorectal cancer', 'rising']",['incidence']
2920,epidemiologic data from the United States show rising colorectal cancer ( CRC ) incidence in individuals younger than 50 .,"['来自美国的流行病学数据显示,在50岁以下的个人中,染色性癌症(CRC)的发病率上升。']",0.5,"['incidence', 'data', 'colorectal cancer', 'rising']","['incidence', 'data']"
2921,"in one study , investigators assessed CRC incidence and mortality in about 144 million people aged 20 to 49 years from 20 European countries .","['在一项研究中,研究人员评估了来自20个欧洲国家的20至49岁的约144百万人患有CRC的发病率和死亡率。']",0.25,"['incidence', 'study', 'mortality', 'aged', 'to', 'and', 'assessed', 'million']","['incidence', 'mortality']"
2922,"in individuals aged 20 to 29 , CRC incidence increased from 0.8 to 2.3 cases per 100,000 persons between 1990 and 2016 .","['在20至29岁的个人中,CRC的发病率在1990年至2016年间每10万人中增加了0.8至2.3例。']",0.25,"['incidence', 'aged', 'to', 'and']",['incidence']
2923,"overall , colon cancer incidence rose more than rectal cancer incidence .","['总体而言,肠道癌的发病率高于直肠癌的发病率。']",0.5,"['incidence', 'rose', 'rectal cancer', 'colon cancer']","['incidence', 'rectal cancer']"
2924,"the CRC incidence increases in the 30 to 39 and 40 to 49 age groups started 10 to 20 years after incidence rose in the 20 to 29 group , consistent with a birth cohort effect .","['在30至39和40至49年龄段的CRC发病率增加开始10至20年后,发病率在20至29组增加,一致与出生调节效应。']",0.45454545454545453,"['group', 'incidence', 'rose', 'age', 'increases', 'after', 'effect', 'birth cohort', 'with', 'to', 'and']","['group', 'incidence', 'age', 'after', 'effect']"
2925,"while the mechanisms driving these trends remain unclear , there are several likely contributing and interrelated factors , such as overweight , red and processed meat consumption , smoking , lack of physical activity , gut microbiome alterations , and environmental factors .","['虽然引发这些趋势的机制仍然不清楚,但有几个可能有助于和相互关联的因素,如体重过重、红肉和加工肉食、吸烟、缺乏身体活动、肠道微生物变化和环境因素。']",0.2,"['lack', 'consumption', 'gut microbiome', 'driving', 'red', 'as', 'overweight', 'physical activity', 'processed', 'and']","['as', 'overweight']"
2926,"the epidemiologic trends do not support universal CRC screening in younger persons , because the absolute rates remain significantly lower than in those 50 and older , although some argue that decreasing the screening start age is an inevitability in the long run .","['流行病学趋势不支持普遍的CRC筛查在年轻人,因为绝对率仍然显著低于50岁以上的人,虽然有些人认为,减少筛查开始年龄是长期不可避免的。']",0.45454545454545453,"['support', 'screening', 'absolute', 'lower', 'age', 'universal', 'argue', 'long run', 'start', 'that', 'and']","['support', 'screening', 'absolute', 'age', 'universal']"
2927,"COPD exacerbations occurred at similar rates in all groups , despite marked reductions in median blood and sputum eosinophil levels in the benralizumab groups .","['在所有群体中,COPD的加剧发生在相同的速度,尽管在本拉利苏马布群体中中间血液和斑点的eosinophil 水平显著下降。']",0.16666666666666666,"['eosinophil', 'COPD', 'median', 'sputum', 'blood', 'marked', 'despite', 'benralizumab', 'at', 'all', 'and', 'similar']","['COPD', 'blood']"
2928,the current investigators speculate that more patients in that study had concomitant asthma .,"['目前的研究人员猜测,该研究中的更多患者患有同步哮喘。']",0.16666666666666666,"['asthma', 'study', 'concomitant', 'current', 'that', 'in']",['asthma']
2929,"prophylactic antibiotics can prevent infections after cesarean delivery , but whether antibiotics should be administered for operative vaginal delivery ( i.e. , forceps or vacuum ) is not known .","['预防性抗生素可以预防凯撒分娩后感染,但是否应服用抗生素进行手术阴道分娩(即,强化剂或真空)尚不清楚。']",0.45454545454545453,"['vacuum', 'vaginal', 'forceps', 'be', 'operative', 'cesarean delivery', 'after', 'antibiotics', 'prevent', 'prophylactic', 'but']","['vacuum', 'after', 'antibiotics', 'prevent', 'but']"
2930,"endpoints included new prescription of antibiotics for documented systemic infection , endometritis , or perineal wound infection .","['终点包括新的抗生素处方,用于记录的系统感染、内分泌炎或阴道伤口感染。']",0.5714285714285714,"['systemic infection', 'endometritis', 'wound', 'prescription', 'perineal', 'antibiotics', 'new']","['wound', 'prescription', 'antibiotics', 'new']"
2931,"in the antibiotic group , significantly fewer women reported perineal pain , use of pain medication , perineal discomfort leading to difficulty with infant feeding ; fewer healthcare provider visits were also reported .","['在抗生素群体中,显著较少的妇女报告了腹部疼痛,使用疼痛药物,腹部不舒服导致婴儿喂养困难;医疗保健提供商的访问也报告了较少。']",0.5,"['group', 'antibiotic', 'feeding', 'discomfort', 'medication', 'infant', 'pain', 'perineal', 'difficulty', 'leading', 'with', 'to']","['group', 'antibiotic', 'discomfort', 'infant', 'pain', 'difficulty']"
2932,"in this large trial , maternal infections after operative delivery were more common than anticipated ; nonetheless , antibiotics ( even after delivery ) significantly reduced risk for perineal or systemic infection .","['在这项大试验中,手术产后母亲感染比预期的更为常见;然而,抗生素(即使在产后)显著降低了阴道或系统感染的风险。']",0.3333333333333333,"['maternal', 'systemic infection', 'delivery', 'large', 'common', 'operative', 'risk', 'after', 'trial', 'perineal', 'antibiotics', 'this']","['maternal', 'risk', 'after', 'antibiotics']"
2933,dexmedetomidine produces sedation while maintaining a degree of arousability and may reduce the duration of mechanical ventilation and delirium among patients in the intensive care unit ( ICU ) .,"['Dexmedetomidine 产生放松,同时保持一种刺激性程度,并可能在强度护理单位(ICU)的患者中减少机械通风和<unk>的持续时间。']",0.3333333333333333,"['reduce', 'delirium', 'mechanical ventilation', 'degree', 'intensive care unit', 'sedation', 'duration', 'dexmedetomidine', 'and']","['mechanical ventilation', 'degree', 'duration']"
2934,the use of dexmedetomidine as the sole or primary sedative agent in patients undergoing mechanical ventilation has not been extensively studied .,"['在机械通风患者中,德克塞米多米丁作为唯一或主要的放松剂的使用尚未广泛研究。']",0.2857142857142857,"['mechanical ventilation', 'primary', 'sedative', 'sole', 'as', 'dexmedetomidine', 'agent']","['mechanical ventilation', 'primary']"
2935,the primary outcome was the rate of death from any cause at 90 days .,['主要结果是任何原因死亡率在90天。'],0.8,"['rate', 'outcome', 'death', 'primary', 'cause']","['rate', 'outcome', 'death', 'cause']"
2936,we enrolled 4000 patients at a median interval of 4.6 hours between eligibility and randomization .,['我们注册了4000名患者在资格和随机化之间的平均间隔为4.6小时。'],0.3333333333333333,"['randomization', 'median interval', 'we']",['randomization']
2937,bradycardia and hypotension were more common in the dexmedetomidine group .,['布拉迪卡迪和低血压在德克塞米多米丁群体中更为常见。'],0.3333333333333333,"['group', 'bradycardia', 'hypotension', 'common', 'dexmedetomidine', 'and']","['group', 'hypotension']"
2938,"sedation is a component of the care of critically ill patients who are undergoing mechanical ventilation , 1,2 but the appropriate choice of a primary sedative agent remains uncertain .","['放松是经过机械通风的关键病患者的护理组成部分,但基本放松剂的适当选择仍然不确定。']",0.21428571428571427,"['component', 'who', 'uncertain', 'mechanical ventilation', 'primary', 'ill', 'sedation', 'sedative', 'care', 'choice', 'agent', 'but', 'appropriate', 'critically']","['mechanical ventilation', 'choice', 'but']"
2939,"hypotension and bradycardia are common side effects.5,6",['催眠和布拉迪卡迪是常见的副作用。'],0.0,"['bradycardia', 'hypotension', 'common', 'and']",[]
2940,"the trial was conducted in 74 ICUs in eight countries ( Australia , Ireland , Italy , Malaysia , New Zealand , Saudi Arabia , Switzerland , and the United Kingdom ) .",['审判在八个国家(澳大利亚、爱尔兰、意大利、马来西亚、新西兰、沙特阿拉伯、瑞士和英国)的74个国际刑事法院进行。'],0.5,"['arabia', 'australia', 'kingdom', 'trial', 'and', 'new']","['australia', 'trial', 'new']"
2941,"a complete list of trial sites is provided in the Supplementary Appendix , available with the full text of this article at NEJM.org .","['测试网站的完整列表在附件中提供,可在NEJM.org上找到本文的完整文本。']",0.15384615384615385,"['appendix', 'article', 'supplementary', 'complete', 'available', 'trial', 'text', 'list', 'with', 'at', 'full', 'this', 'in']","['appendix', 'full']"
2942,"the protocol and statistical analysis plan , also available at NEJM.org , have been published previously.19","['该议定书和统计分析计划,也可在NEJM.org上公布。']",0.4,"['protocol', 'available', 'statistical analysis', 'have', 'and']","['protocol', 'statistical analysis']"
2943,"the trial was designed by the authors , who wrote the manuscript and attest to the accuracy and completeness of the data , the statistical analyses , adherence to the protocol , and complete reporting of adverse events .","['审查是由作者设计的,谁写了手稿,并证实了数据的准确性和完整性,统计分析,遵守协议,并完整报告不良事件。']",0.5833333333333334,"['data', 'who', 'accuracy', 'protocol', 'adverse', 'manuscript', 'trial', 'attest', 'completeness', 'adherence', 'by', 'and']","['data', 'accuracy', 'protocol', 'manuscript', 'attest', 'completeness', 'by']"
2944,approval was obtained from the institutional review board at each participating institution .,['批准由各参与机构的机构审计委员会获得。'],0.6666666666666666,"['review', 'approval', 'institution', 'board', 'at', 'each']","['review', 'approval', 'institution', 'each']"
2945,"prior informed consent or consent to continue to participate in the trial was obtained from all patients or their proxies , according to local regulatory requirements .","['此前已知的同意或同意继续参加试验,根据当地的监管要求,从所有患者或他们的亲属获得。']",0.2857142857142857,"['local', 'prior', 'trial', 'informed consent', 'continue', 'all', 'to']","['local', 'continue']"
2946,an independent data and safety monitoring committee provided oversight of the trial .,['一个独立的数据和安全监测委员会提供审判的监督。'],0.8571428571428571,"['safety', 'monitoring', 'data', 'committee', 'trial', 'independent', 'and']","['safety', 'monitoring', 'data', 'committee', 'trial', 'independent']"
2947,"a single interim analysis was planned and performed after 2000 patients had been evaluated for the primary outcome , as described in the Supplementary Appendix .","['一个单一的临时分析是在2000名患者对初始结果进行评估后进行的,如附件中所描述。']",0.6666666666666666,"['appendix', 'analysis', 'outcome', 'supplementary', 'primary', 'after', 'as', 'single', 'and']","['appendix', 'analysis', 'outcome', 'after', 'as', 'single']"
2948,"the National Health and Medical Research Council of Australia , the Health Research Council of New Zealand , and the Institut Jantung Negara Foundation of Malaysia funded the trial .",['澳大利亚国家卫生和医学研究理事会、新西兰卫生研究理事会和马来西亚Jantung Negara基金会资助了审判。'],0.625,"['australia', 'research', 'health', 'medical', 'trial', 'foundation', 'and', 'new']","['australia', 'research', 'health', 'trial', 'new']"
2949,"Pfizer and Orion Pharma supplied dexmedetomidine but had no role in the design or conduct of the trial , analysis of the data , or writing or review of the manuscript .",['Pfizer 和 Orion Pharma 供应了 dexmedetomidine 但在设计或进行测试、数据分析或写作或审查手稿中没有任何作用。'],0.5714285714285714,"['data', 'analysis', 'review', 'role', 'no', 'manuscript', 'writing', 'trial', 'conduct', 'design', 'dexmedetomidine', 'orion', 'but', 'and']","['data', 'analysis', 'review', 'role', 'manuscript', 'writing', 'design', 'but']"
2950,"patients were eligible for inclusion if they were receiving mechanical ventilation through an endotracheal tube , were expected to continue to receive ventilatory support beyond the next full calendar day , and were receiving sedatives for safety and comfort .","['患者可以通过内分泌管获得机械通风,预计将继续接收通风支持超过下一天,并为安全和舒适提供放松剂。']",0.3333333333333333,"['safety', 'support', 'inclusion', 'mechanical ventilation', 'endotracheal tube', 'comfort', 'calendar', 'sedatives', 'full', 'continue', 'if', 'to', 'and', 'next', 'eligible']","['safety', 'support', 'mechanical ventilation', 'comfort', 'continue']"
2951,"key exclusion criteria were an age under 18 years , invasive ventilation in the ICU for longer than 12 hours before enrollment , and suspected or proven acute primary brain injury ( Table S1 in the Supplementary Appendix ) .","['关键排除标准是18岁以下的年龄,在注册前超过12小时在ICU中进行侵入性通风,以及怀疑或证明急性初级脑损伤(附件中的S1表)。']",0.5384615384615384,"['ventilation', 'key', 'appendix', 'table', 'supplementary', 'exclusion', 'primary', 'age', 'acute', 'brain injury', 'S1', 'before', 'and']","['ventilation', 'key', 'appendix', 'table', 'age', 'brain injury', 'before']"
2952,"the patients were randomly assigned in a 1 : 1 ratio to receive dexmedetomidine or usual care , as described below .","['病人随机分配在1:1的比例接受德克梅多米丁或常规护理,如下所述。']",0.5,"['1', 'ratio', 'usual', 'care', 'as', 'dexmedetomidine']","['1', 'ratio', 'as']"
2953,"randomization was stratified according to trial site and the presence or absence of suspected or proven sepsis , 20 as determined by the treating clinician .","['随机化根据试验地点和怀疑或被证明的塞普西斯的存在或缺席,根据治疗诊所的确定。']",0.4,"['presence', 'randomization', 'site', 'sepsis', 'absence', 'clinician', 'trial', 'as', 'by', 'to']","['presence', 'randomization', 'site', 'absence']"
2954,trial INTERVENTIONS AND MEASUREMENTS,['审判干预与测量'],1.0,['trial'],['trial']
2955,sedation Goals,['安静目标'],0.0,['sedation'],[]
2956,patients received adequate analgesia as determined by the treating clinician according to the results of pain assessments performed at least every 4 hours with the use of validated scales.21,"['患者接受了按治疗诊所确定的适当疼痛,根据至少每4小时进行的疼痛评估结果,使用验证规模。']",0.1111111111111111,"['analgesia', 'pain', 'clinician', 'adequate', '4', 'as', 'with', 'by', 'to']",['pain']
2957,"the sedation target was light sedation , unless it was deemed to be unsafe or contraindicated by the treating clinician , as defined by the Richmond Agitation and Sedation Scale ( RASS ) , which ranges from − 5 ( unresponsive ) to + 4 ( combative ) .",['静静的目标是轻静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静静。'],0.058823529411764705,"['5', 'agitation', 'defined', 'scale', 'contraindicated', 'be', 'target', 'clinician', 'sedation', 'light', '4', 'unresponsive', 'combative', 'as', 'by', 'to', 'and']",['target']
2958,"the sedation goal was a RASS score of − 2 ( lightly sedated ) to + 1 ( restless ) , as assessed at least every 4 hours.22","['定位目标为 − 2 (轻度定位) 到 + 1 (无休息) 的 RASS 分数,估计至少每 4 小时。']",0.4444444444444444,"['1', '2', 'restless', 'sedation', '4', 'score', 'goal', 'to', 'assessed']","['1', '2', 'score', 'goal']"
2959,the presence or absence of delirium was assessed daily with the use of the Confusion Assessment Method for the Intensive Care Unit ( positive or negative ) 23 when the RASS score was − 2 or higher .,"['每日使用密集护理单位(积极或消极)的混乱评估方法来评估德里亚的存在或缺席,当RASS分数为 − 2 或更高时。']",0.46153846153846156,"['presence', '2', 'delirium', 'intensive care unit', 'negative', 'confusion', 'assessment', 'absence', 'method', 'score', 'with', 'positive', 'assessed']","['presence', '2', 'confusion', 'assessment', 'absence', 'score']"
2960,weaning of sedation and ventilation was conducted according to local clinical practices .,['耐受静静和通风按照当地的临床实践进行。'],0.42857142857142855,"['ventilation', 'local', 'clinical', 'sedation', 'weaning', 'to', 'and']","['ventilation', 'local', 'clinical']"
2961,dexmedetomidine,['德克梅德托米丁'],0.0,['dexmedetomidine'],[]
2962,"in the dexmedetomidine group , the goal was to administer dexmedetomidine as the primary sedating agent or , once the sedation target was achieved , the sole sedating agent .","['在德克塞米多米丁群体中,目标是将德克塞米多米丁作为主要的放松剂或,一旦达到放松目标,唯一的放松剂。']",0.36363636363636365,"['group', 'primary', 'target', 'sedation', 'sole', 'goal', 'administer', 'as', 'achieved', 'dexmedetomidine', 'agent']","['group', 'primary', 'target', 'goal']"
2963,"intravenous dexmedetomidine was started at a dose of 1 μg per kilogram of body weight per hour without a loading dose and adjusted ( maximum dose , 1.5 μg per kilogram per hour ) to achieve a RASS score in the target range .","['体重每公斤1 μg的剂量开始,无负载剂量,并调整(最大剂量,每公斤1,5 μg),以达到目标范围中的RASS分数。']",0.42857142857142855,"['loading', 'body weight', 'maximum dose', 'range', '1', 'kilogram', 'target', 'intravenous', 'score', 'dexmedetomidine', 'at', 'hour', 'and', 'without']","['body weight', 'range', '1', 'target', 'score', 'without']"
2964,"previous data had suggested that dexmedetomidine as the sole agent might not achieve the target sedation in all patients or in all clinical situations , particularly when deep sedation ( RASS score of − 3 or less ) was indicated.9,12","['以前的数据表明,作为唯一的药物,德克塞米多米丁可能无法在所有患者或所有临床情况下达到目标放松,特别是在深度放松(RASS分为 − 3 或更低)时。']",0.2857142857142857,"['data', 'previous', 'target', 'clinical', 'sedation', 'sole', '3', 'score', 'deep', 'as', 'dexmedetomidine', 'agent', 'all', 'that']","['data', 'previous', 'target', 'clinical']"
2965,"thus , the use of propofol at the lowest possible dose was allowed when the maximum dose of dexmedetomidine was insufficient and during the initial adjustment of the dexmedetomidine dose .","['因此,在达克梅多多米丁的最大剂量不足时,在达克梅多米丁剂量的初始调整期间,允许使用最低的剂量。']",0.3333333333333333,"['maximum dose', 'adjustment', 'initial', 'thus', 'propofol', 'dexmedetomidine', 'at', 'and', 'insufficient']","['initial', 'thus', 'insufficient']"
2966,"the use of benzodiazepines was discouraged , although administration was permitted for specific indications of uncontrolled agitation or delirium , seizures , palliative comfort , and procedural sedation or if concomitant neuromuscular blockade was used .","['使用本佐迪亚塞宾被拒绝,尽管允许给出不受控制的刺激或<unk>疹的具体指示,冲击,放松舒适和程序安静,或者如果使用同步的神经肌肉阻塞。']",0.16666666666666666,"['agitation', 'administration', 'delirium', 'concomitant', 'sedation', 'comfort', 'specific', 'neuromuscular', 'uncontrolled', 'blockade', 'and', 'seizures']","['comfort', 'neuromuscular']"
2967,usual Care,['常见的护理'],0.0,"['usual', 'care']",[]
2968,"patients who were assigned to receive usual care were given propofol , midazolam , or other sedatives , as directed by the treating physician , and with the intention of excluding dexmedetomidine .","['被授予接受常规护理的患者被授予propofol、midazolam或其他放松剂,如治疗医生指示,并有意排除dexmedetomidine。']",0.15384615384615385,"['who', 'physician', 'usual', 'intention', 'care', 'as', 'sedatives', 'with', 'propofol', 'midazolam', 'dexmedetomidine', 'by', 'and']","['physician', 'as']"
2969,rescue dexmedetomidine was permitted for uncontrolled agitation after failure of initial conventional therapies .,['救生德克塞米多米丁被允许在初始常规治疗失败后不受控制的刺激。'],0.42857142857142855,"['agitation', 'failure', 'initial', 'after', 'uncontrolled', 'dexmedetomidine', 'rescue']","['failure', 'initial', 'after']"
2970,intravenous clonidine and remifentanil were prohibited in both groups .,"['在两组中,内膜克隆尼丁和雷米芬坦尼尔都被禁止。']",0.0,"['clonidine', 'intravenous', 'remifentanil', 'and']",[]
2971,"antipsychotic drugs , including haloperidol and quetiapine , were allowed for the treatment of agitated delirium if the currently administered sedative agents were not sufficient to achieve the target levels of sedation in either group .","['抗精神药物,包括Haloperidol和Quetiapine,被允许用来治疗被刺激的<unk>,如果目前服用的放松剂不足以达到每个群体的目标放松水平。']",0.2857142857142857,"['group', 'antipsychotic', 'drugs', 'delirium', 'haloperidol', 'treatment', 'target', 'sedation', 'sedative', 'agitated', 'quetiapine', 'if', 'to', 'and']","['group', 'drugs', 'treatment', 'target']"
2972,"other aspects of care , including mobilization and nonpharmacologic interventions to promote comfort , reduce anxiety , and facilitate sleep , were prescribed by the treating clinician in both groups .","['其他护理方面,包括动员和非药物干预,以促进舒适、减少焦虑和促进睡眠,由治疗诊所在两组中处方。']",0.5,"['mobilization', 'anxiety', 'reduce', 'clinician', 'comfort', 'sleep', 'care', 'by', 'to', 'and']","['mobilization', 'anxiety', 'comfort', 'sleep', 'by']"
2973,the primary outcome was the rate of death from any cause at 90 days after randomization .,['主要结果是随机化后90天发生的任何原因死亡率。'],0.8571428571428571,"['randomization', 'rate', 'outcome', 'death', 'primary', 'cause', 'after']","['randomization', 'rate', 'outcome', 'death', 'cause', 'after']"
2974,adverse events and serious adverse events were reported by site investigators and were not collected systematically or adjudicated independently .,"['现场调查人员报告了不良事件和严重不良事件,并未经系统收集或独立招标。']",0.2,"['site', 'adverse', 'serious', 'by', 'and']",['site']
2975,the stopping rules for an interim analysis are provided in the Supplementary Appendix .,['暂时分析的停止规则在附件中列出。'],0.5,"['appendix', 'analysis', 'supplementary', 'stopping']","['appendix', 'analysis']"
2976,details regarding the post hoc sensitivity analysis with respect to missing data and truncation due to death are provided in the Supplementary Appendix .,['关于因死亡而失踪的数据以及因死亡而失踪的敏感性分析的详细信息在附件中提供。'],0.4666666666666667,"['truncation', 'appendix', 'data', 'analysis', 'death', 'supplementary', 'regarding', 'post', 'due', 'with', 'respect', 'sensitivity', 'to', 'and', 'missing']","['appendix', 'data', 'analysis', 'death', 'regarding', 'to', 'and']"
2977,"we conducted prespecified subgroup analyses of the primary outcome for six baseline variables : clinically suspected or proven sepsis , geographic region , surgical versus medical admission , an age that was older or younger than the median , a score on the APACHE ( Acute Physiology and Chronic Health Evaluation ) II that was higher or lower than the median , 27 and the ratio of the partial pressure of arterial oxygen to the fraction of inspired oxygen .",['我们对六个基因变量的初始结果进行了预定分组分析:临床上怀疑或被证明的塞普西斯、地理区域、手术与医学入学、年龄较老或较年轻的中等、高于中等或较低的APACHE(急性生理学和慢性健康评估)II的分数27和血液氧气的部分压力与灵感氧气的分数的比例。'],0.4642857142857143,"['median', 'pressure', 'physiology', 'baseline', 'ratio', 'outcome', 'evaluation', 'health', 'admission', 'medical', 'surgical', 'region', 'lower', 'sepsis', 'chronic', 'primary', 'age', 'fraction', 'partial', 'geographic', 'acute', 'score', 'subgroup', 'oxygen', 'that', 'to', 'and', 'inspired']","['pressure', 'physiology', 'ratio', 'outcome', 'health', 'region', 'lower', 'chronic', 'age', 'fraction', 'score', 'oxygen', 'to']"
2978,"risk differences for subgroups were determined with the use of binomial identity regression , and potential heterogeneity was determined with the use of logistic regression , with the fitting of main effects for sepsis , trial group , subgroup , and an interaction between trial group and subgroup .","['对子群的风险差异通过使用二元身份回归来确定,并通过使用物流回归来确定潜在的异常性,通过对塞普西斯、试验组、子群和试验组和子群之间的相互作用来确定。']",0.23076923076923078,"['logistic regression', 'heterogeneity', 'potential', 'sepsis', 'binomial', 'risk', 'interaction', 'trial', 'subgroup', 'fitting', 'with', 'and', 'identity']","['potential', 'risk', 'subgroup']"
2979,"on each day , the RASS score was determined in one of three categories : − 3 to − 5 , target sedation ( − 2 to + 1 ) , or more than + 1 .","['每日,RASS分数分为三个类别之一: − 3 至 − 5,目标定位( − 2 至 + 1 ),或超过 + 1 。']",0.4166666666666667,"['5', '1', '2', 'categories', 'target', 'sedation', '3', 'score', 'three', 'each', 'in', 'to']","['5', '1', '2', 'target', 'score']"
2980,comparisons were performed with the use of multinomial logistic regression with robust sandwich errors clustered at an individual patient level .,['比较是通过使用多层物流回归与强大的三明治错误分类在一个个体患者水平进行的。'],0.42857142857142855,"['logistic regression', 'individual', 'patient', 'level', 'multinomial', 'with', 'sandwich']","['individual', 'patient', 'level']"
2981,"all statistical analyses were performed with the use of SAS software , version 9.4 ( SAS Institute ) .","['所有统计分析都使用SAS软件,版本 9.4(SAS研究所)进行。']",0.5,"['version', 'software', 'institute', 'with', 'SAS', 'all']","['version', 'software', 'institute']"
