,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
2803,"in contrast , the rate of distant recurrence at 9 years exceeded 10 % among women with high clinical risk and an intermediate recurrence score who received endocrine therapy alone ( 12.3 ± 2.4 % ) and in those with a high recurrence score who received chemoendocrine therapy ( 15.2 ± 3.3 % ) .",相比之下，9 年时远处复发率超过 10 %，在具有高临床风险和中度复发评分且仅接受内分泌治疗的女性 ( 12.3 ± 2.4 % ) 和具有高复发评分且接受化学内分泌治疗的女性 ( 15.2 ) 中± 3.3%）。,0.0,['who'],[]
2804,the integration of genomic and clinical information may provide a more accurate estimation of prognosis for individual patients than could be provided by either the genomic or clinical information alone.16,基因组和临床信息的整合可能比基因组或临床信息单独提供更准确的个体患者预后估计。 16,,[],[]
2805,"although TAILORx showed that endocrine therapy was noninferior to chemoendocrine therapy in women with an intermediate recurrence score ( a score of 11 to 25 ) , 7 we performed an exploratory analysis in accordance with recommended guidelines in order to determine whether any subgroup might derive some benefit from adjuvant chemotherapy.17",尽管 TAILORx 显示内分泌治疗在中度复发评分（评分为 11 至 25）的女性中不劣于化学内分泌治疗 7 ，但我们还是根据推荐的指南进行了探索性分析，以确定是否有任何亚组可能从中获益。辅助化疗。 17,,[],[]
2806,"the interaction among age , recurrence score , and chemotherapy benefit observed in TAILORx is therefore consistent with the greater treatment effect of adjuvant chemotherapy in younger women .",因此，在 TAILORx 中观察到的年龄、复发评分和化疗获益之间的相互作用与辅助化疗对年轻女性的更大治疗效果一致。,,[],[]
2807,"given the incremental benefits observed with ovarian suppression plus tamoxifen or an aromatase inhibitor as compared with tamoxifen alone in premenopausal women21,22 and the low percentage of premenopausal women who received ovarian suppression in TAILORx , it is possible that similar incremental benefits observed in younger women who received chemotherapy and had a recurrence score of 16 to 25 could be achieved with ovarian suppression and an aromatase inhibitor , as observed in other trials.21,22","鉴于在绝经前女性 21,22 中观察到卵巢抑制加他莫昔芬或芳香化酶抑制剂与单用他莫昔芬相比的增量获益，以及在 TAILORx 中接受卵巢抑制的绝经前女性所占比例较低，有可能在接受卵巢抑制的年轻女性中观察到类似的增量获益接受化疗并且复发评分为 16 到 25 可以通过卵巢抑制和芳香化酶抑制剂实现，正如在其他试验中观察到的那样。 21,22",0.0,['who'],[]
2808,"estimation of an absolute chemotherapy benefit requires tools to estimate the underlying risk of recurrence and the treatment effect of chemotherapy , which may vary in magnitude according to tumor biologic features .",评估化疗的绝对获益需要工具来评估复发的潜在风险和化疗的治疗效果，这可能会根据肿瘤生物学特征的不同而有所不同。,,[],[]
2809,"when the recurrence score was further stratified according to clinical risk among TAILORx patients as described here , there was no evidence of chemotherapy benefit at 9 years in the subgroup with a low clinical risk and a recurrence score of 16 to 20 , whereas the addition of chemotherapy was associated with lower rates of distant recurrence ranging from approximately 6 to 8 percentage points among women with a recurrence score of 21 to 25 , irrespective of clinical risk , and a recurrence score of 16 to 20 with high clinical risk .",如本文所述，当根据 TAILORx 患者的临床风险对复发评分进一步分层时，没有证据表明临床风险低且复发评分为 16 至 20 的亚组在 9 年时化疗获益，而加入化疗在复发评分为 21 至 25 分的女性（无论临床风险如何）和复发评分为 16 至 20 分的高临床风险女性中，远处复发率降低约 6 至 8 个百分点。,,[],[]
2810,"the level of clinical risk also added prognostic information for women with a high recurrence score who were receiving chemoendocrine therapy , irrespective of age , and thus could be used to identify patients with very high risk for whom testing of new therapeutic approaches in clinical trials is warranted .",临床风险水平还为接受化学内分泌治疗的复发评分高的女性增加了预后信息，无论年龄大小，因此可用于识别需要在临床试验中测试新治疗方法的高风险患者。 .,0.0,['who'],[]
2811,the addition of this information enabled more precise identification of subgroups of younger women who may derive some benefit from more effective antiestrogen therapy than a course of tamoxifen .,添加此信息可以更准确地识别年轻女性亚群，她们可能会从比他莫昔芬疗程更有效的抗雌激素治疗中获益。,0.0,['who'],[]
2812,the noninferiority margin was a risk difference of 6 percentage points .,非劣效性界值是 6 个百分点的风险差异。,,[],[]
2813,"in symptomatic patients with risk factors for coronary artery disease , two strategies are predominantly used to establish the diagnosis and guide management of care .",在有冠状动脉疾病危险因素的有症状患者中，主要使用两种策略来确定诊断和指导护理管理。,,[],[]
2814,"the first uses invasive angiography visualizing the presence and distribution of coronary artery disease , supported by assessment of fractional flow reserve ( FFR ) to guide the need for subsequent revascularization.3,4","第一种方法是使用侵入性血管造影术可视化冠状动脉疾病的存在和分布，并通过评估血流储备分数 ( FFR ) 来指导后续血运重建的需要。 3,4",1.0,['angiography'],['angiography']
2815,"the second uses noninvasive functional stress testing , followed by invasive angiography and revascularization in patients with a positive test .",第二种采用无创功能压力测试，随后对测试呈阳性的患者进行有创血管造影和血运重建。,0.0,['angiography'],[]
2816,"international guidelines differ in their recommendations for noninvasive testing.1,2","国际指南对无创检测的建议各不相同。 1,2",,[],[]
2817,"however , there is consensus that revascularization should be guided by ischemia testing5 unless the left main coronary artery is involved.6",然而，一致认为血运重建应以缺血检测为指导 5 ，除非左主干冠状动脉受累 6 。,,[],[]
2818,cardiovascular MRI has been associated with a lower incidence of invasive angiography than testing based on clinical risk assessment.10,心血管 MRI 与基于临床风险评估的测试相比，侵入性血管造影的发生率较低。 10,0.0,['angiography'],[]
2819,the trial design and methods have been published previously.11,试验设计和方法之前已发表。 11,,[],[]
2820,the trial was approved by the United Kingdom National Research Ethics Service and local institutional review boards .,该试验得到了英国国家研究伦理服务局和当地机构审查委员会的批准。,,[],[]
2821,"trial investigators and committees are presented in the Supplementary Appendix , available with the full text of this article at NEJM.org .",试验研究者和委员会在补充附录中介绍，补充附录与本文全文可在 NEJM.org 获取。,,[],[]
2822,an independent data and safety monitoring board monitored the progress of all aspects of the trial .,一个独立的数据和安全监督委员会监督了试验各个方面的进展。,,[],[]
2823,"after database closure , an independent trial statistician analyzed the data .",数据库关闭后，一位独立的试验统计学家分析了数据。,,[],[]
2824,all procedures were carried out in accordance with Good Clinical Practice guidelines and the principles of the Declaration of Helsinki .,所有程序均按照良好临床实践指南和赫尔辛基宣言的原则进行。,,[],[]
2825,"funders had no role in the design of the trial ; the collection , analysis or interpretation of the data ; or the writing and review of the manuscript .",资助者在试验设计中没有任何作用；数据的收集、分析或解释；或稿件的撰写和审阅。,,[],[]
2826,the authors vouch for the completeness and accuracy of the data and for the fidelity of the trial to the protocol ( available at NEJM.org ) .,作者保证数据的完整性和准确性，以及试验对方案（可在 NEJM.org 获取）的忠实度。,,[],[]
2827,"patients were enrolled at 16 sites in the United Kingdom , Portugal , Germany , and Australia ( Table S1 in the Supplementary Appendix ) .",患者在英国、葡萄牙、德国和澳大利亚的 16 个地点入组（补充附录表 S1）。,,[],[]
2828,no systematic effort was made to maximize medical therapy for angina before screening for enrollment .,在入组筛选之前，没有系统地努力最大限度地对心绞痛进行药物治疗。,,[],[]
2829,management STRATEGY,管理策略,,[],[]
2830,"randomization was performed with fixed block sizes , stratified according to center and sex within center .",随机化以固定的区组大小进行，根据中心和中心内的性别分层。,,[],[]
2831,"all the randomly assigned diagnostic tests were performed and interpreted by senior local physicians , who made all subsequent clinical management decisions .",所有随机分配的诊断测试均由当地高级医师进行和解释，他们做出所有后续的临床管理决定。,0.0,['who'],[]
2832,"patients assigned to the FFR group underwent invasive coronary angiography and FFR testing in all coronary arteries with a caliber of 2.5 mm or more and a stenosis severity of 40 % or more , if technically feasible .",如果技术可行，分配到 FFR 组的患者在所有直径为 2.5 毫米或以上且狭窄严重程度为 40% 或以上的冠状动脉中接受侵入性冠状动脉造影和 FFR 测试。,0.0,['angiography'],[]
2833,details of the FFR procedure have been described previously.11,FFR 程序的细节已在前面描述过。 11,,[],[]
2834,revascularization was recommended in all vessels with an FFR of 0.8 or less .,建议对 FFR 为 0.8 或更低的所有血管进行血运重建。,,[],[]
2835,the decision to proceed to PCI or CABG was made in line with practice guidelines.1,进行 PCI 或 CABG 的决定是根据实践指南做出的。 1,,[],[]
2836,patients in this group also underwent a cardiovascular MRI study ( including assessment of myocardial perfusion ) before the invasive study .,该组患者在侵入性研究之前还接受了心血管 MRI 检查（包括心肌灌注评估）。,,[],[]
2837,"this scan was not reported , and all results were blinded .",这次扫描没有被报告，所有的结果都是盲目的。,,[],[]
2838,the cardiovascular MRI protocol has been described previously.11,之前已经描述了心血管 MRI 方案。 11,,[],[]
2839,"in brief , myocardial perfusion was assessed with the first pass of gadobutrol ( in the form of Gadovist , from Bayer , Leverkusen , Germany ) at a dose of 0.075 mmol per kilogram of body weight during adenosine infusion at a rate of 140 to 210 μg per kilogram per minute for up to 6 minutes , followed by assessment of resting perfusion after 10 minutes and scar imaging .",简而言之，在腺苷输注期间，以每千克体重 140 至 210 微克的速率，首次通过钆布醇（以 Gadovist 的形式，来自德国勒沃库森拜耳公司）来评估心肌灌注。公斤每分钟最多 6 分钟，然后在 10 分钟和疤痕成像后评估静息灌注。,,[],[]
2840,"clinically significant inducible ischemia was defined as involving any of the following : two or more neighboring segments , two adjacent slices , or a single transmural segment ( approximately 6 % of the myocardium ) .11",具有临床意义的可诱导缺血被定义为涉及以下任何一项：两个或多个相邻节段、两个相邻切片或单个透壁节段（大约 6 % 的心肌） .11,,[],[]
2841,"ischemic burden was calculated semiquantitatively , as described in the Supplementary Appendix .",如补充附录中所述，以半定量方式计算缺血负荷。,,[],[]
2842,"patients with clinically significant inducible ischemia underwent invasive angiography , and revascularization was recommended , guided by the localization of the ischemic territory .",具有临床显着可诱导缺血的患者接受了侵入性血管造影，并建议在缺血区域定位的指导下进行血运重建。,0.0,['angiography'],[]
2843,the final decision on need for and type of revascularization and the target vessel or vessels was left to the performing interventional cardiologist .,关于血运重建的需要和类型以及目标血管的最终决定留给了介入心脏病专家。,,[],[]
2844,FFR was not permitted in this group .,该组不允许 FFR。,,[],[]
2845,all the patients undergoing coronary revascularization received dual antiplatelet therapy .,所有接受冠状动脉血运重建的患者均接受双重抗血小板治疗。,,[],[]
2846,"in the case of persistent chest pain , antianginal therapy was increased .",在持续性胸痛的情况下，增加抗心绞痛治疗。,,[],[]
2847,subsequent invasive angiography was performed at the discretion of the responsible physician for patients with refractory symptoms .,随后的有创血管造影术由负责医师酌情对难治性症状患者进行。,1.0,['angiography'],['angiography']
2848,the quality and completeness of data entry were monitored with a combination of site visits and remote monitoring .,数据输入的质量和完整性通过现场访问和远程监控相结合的方式进行监控。,,[],[]
2849,clinical OUTCOME,临床结果,,[],[]
2850,each component of the primary outcome was analyzed separately as a secondary outcome .,主要结局的每个组成部分作为次要结局单独分析。,,[],[]
2851,the frequency of invasive coronary angiography that was not performed according to the protocol was assessed .,评估了未根据方案进行的有创冠状动脉造影的频率。,0.0,['angiography'],[]
2852,definitions of outcomes are provided in the Supplementary Appendix .,补充附录中提供了结局的定义。,,[],[]
2853,a 10 % incidence in the FFR group and a noninferiority margin of 6 percentage points were assumed on the basis of the Fractional Flow Reserve versus Angiography for Multivessel Evaluation ( FAME ) trial.4,FFR 组的发生率为 10%，非劣效性界限为 6 个百分点，这是基于分数流量储备与血管造影多血管评估 (FAME) 试验的结果。 4,0.0,['angiography'],[]
2854,"with allowance for 10 % of the patients withdrawing , a sample size of 918 patients was chosen .",考虑到 10% 的患者退出，选择了 918 名患者的样本量。,,[],[]
2855,no interim analyses were performed .,没有进行中期分析。,,[],[]
2856,no other imputation was performed .,没有进行其他插补。,,[],[]
2857,the primary and all secondary efficacy variables were analyzed descriptively .,对主要和所有次要功效变量进行了描述性分析。,,[],[]
2858,"for the primary outcome , differences in proportions and asymptotic 95 % confidence intervals were calculated to test for noninferiority .",对于主要结果，计算比例差异和渐近 95% 置信区间以检验非劣效性。,,[],[]
2859,the pretest likelihood of coronary artery disease was calculated according to a modified Diamond and Forrester score.12,根据修改后的 Diamond 和 Forrester 评分计算冠状动脉疾病的预测试可能性。 12,,[],[]
2860,"all analyses were performed with the use of SAS software , version 9.4 ( SAS Institute ) .",所有分析均使用 SAS 软件 9.4 版（SAS Institute）进行。,,[],[]
2861,"baseline CHARACTERISTICS , DIAGNOSTIC PROCEDURES , AND THERAPY",基线特征、诊断程序和治疗,,[],[]
2862,"a total of 16,620 patients were assessed for eligibility between December 2 , 2010 , and August 8 , 2015 ; of these , 918 were deemed to be eligible and enrolled in the trial .","2010 年 12 月 2 日至 2015 年 8 月 8 日期间，共有 16,620 名患者接受了资格评估；其中，918 人被认为符合条件并参加了试验。",,[],[]
2863,recruitment numbers according to center are presented in Table S1 in the Supplementary Appendix ; reasons for the exclusion of ineligible patients are shown in Figure S1 in the Supplementary Appendix .,补充附录表 S1 中列出了各中心的招募人数；排除不合格患者的原因见补充附录图 S1。,,[],[]
2864,patient characteristics are summarized in Table 1 .,表 1 总结了患者特征。,,[],[]
2865,baseline medications and risk factors also did not differ significantly between the two groups ( Table S2 in the Supplementary Appendix ) .,基线用药和危险因素在两组之间也没有显着差异（补充附录表 S2）。,,[],[]
2866,the results of the diagnostic tests as well as the subsequent management strategies are shown in Figure 1 .,诊断测试的结果以及随后的管理策略如图 1 所示。,,[],[]
2867,secondary AND EXPLORATORY OUTCOMES,次要和探索性结果,,[],[]
2868,"the secondary outcomes for each component of the primary outcome are summarized in Table 2 , with a detailed description of the patients who died provided in Table S4 in the Supplementary Appendix .",表 2 总结了主要结局的每个组成部分的次要结局，补充附录表 S4 中提供了死亡患者的详细描述。,0.0,['who'],[]
2869,the occurrence of events according to the results of the index test and the performance of revascularization is shown in Figure 3 .,根据指标测试结果的事件发生情况和血运重建的表现如图3所示。,,[],[]
2870,there was a significant reduction in the average CCS class in both groups from baseline to 1 year ( Table S5 in the Supplementary Appendix ) .,从基线到 1 年，两组的平均 CCS 等级均显着降低（补充附录表 S5）。,,[],[]
2871,"serious adverse events , which occurred in similar numbers of patients in each group , are presented in Table S7 in the Supplementary Appendix .",补充附录表 S7 列出了每组中发生类似数量患者的严重不良事件。,,[],[]
2872,the use of cardiovascular MRI was associated with a significantly lower incidence of invasive coronary angiography and coronary revascularization than was the use of FFR .,与使用 FFR 相比，使用心血管 MRI 可显着降低侵入性冠状动脉造影和冠状动脉血运重建的发生率。,0.0,['angiography'],[]
2873,current guidelines on the management of the care of patients with suspected coronary artery disease separate diagnostic strategies from therapeutic strategies owing to a lack of evidence comparing combined diagnostic and therapeutic pathways.13,由于缺乏比较综合诊断和治疗途径的证据，目前关于疑似冠状动脉疾病患者护理管理的指南将诊断策略与治疗策略分开。 13,,[],[]
2874,"it is notable that three of four deaths from cardiac causes in the current trial occurred in patients with severe ischemia on the index examination while on the waiting list for bypass surgery , with one death from cardiac causes occurring in a patient who had a myocardial infarction before index angiography .",值得注意的是，在目前的试验中，四分之三的心脏原因死亡发生在在旁路手术等候名单上进行指标检查时出现严重缺血的患者，其中一名心脏原因死亡发生在之前有过心肌梗塞的患者中。指数血管造影。,0.0,"['angiography', 'who']",[]
2875,the most important limitation of the trial is that the incidences of outcome events at 1 year were lower than expected on the basis of data from the FAME trial ( which enrolled only patients with documented multivessel disease ) .4,该试验最重要的局限性是 1 年时结果事件的发生率低于根据 FAME 试验（该试验仅纳入有记录的多支血管疾病的患者）的数据预期的结果 .4,,[],[]
2876,"as a result , the noninferiority margin was large relative to the incidence of major adverse cardiac events .",因此，相对于主要不良心脏事件的发生率，非劣效性界值较大。,,[],[]
2877,"thus , noninferiority of cardiovascular MRI would have been shown even if the incidence was twice as high as that in the FFR group .",因此，即使发生率是 FFR 组的两倍，心血管 MRI 的非劣效性也会被证明。,,[],[]
2878,"the actual incidences in the two groups , however , were similar .",然而，两组的实际发生率相似。,,[],[]
2879,this may have caused some bias since interventional cardiologists may have had greater confidence in one index examination over the other .,这可能会造成一些偏差，因为介入心脏病专家可能对一项指标检查比另一项指标更有信心。,,[],[]
2880,"similarly , a bias toward revascularization in the FFR group cannot be fully ruled out , since conversion from a diagnostic to a therapeutic procedure was easier in this group .",同样，不能完全排除 FFR 组偏向血运重建的可能性，因为在该组中从诊断性操作转变为治疗性操作更容易。,,[],[]
2881,additional limitations should also be considered .,还应考虑额外的限制。,,[],[]
2882,"systematic maximization of antianginal therapy was not performed before screening for enrollment , so patients who might have been asymptomatic after medication adjustment may have been enrolled in the trial .",在入组筛选前未进行系统的最大程度抗心绞痛治疗，因此药物调整后可能无症状的患者可能已入组试验。,0.0,['who'],[]
2883,the patient population was primarily male and white .,患者群体主要是男性和白人。,,[],[]
2884,an Anticoagulation Forum guideline provides recommendations on the use of DOAC reversal agents .,抗凝论坛指南提供了有关使用 DOAC 逆转剂的建议。,,[],[]
2885,sponsoring Organization : the Anticoagulation Forum,主办机构：抗凝论坛,,[],[]
2886,"previously , some physicians and patients were reluctant to use DOACs because of the unavailability of an antidote .",以前，由于无法获得解毒剂，一些医生和患者不愿使用 DOAC。,,[],[]
2887,"however , idarucizumab has recently been approved as a reversal agent for the DOAC dabigatran , and andexanet alfa has been approved as a reversal agent for the DOACs rivaroxaban and apixaban .",然而，idarucizumab 最近已被批准作为 DOAC 达比加群的逆转剂，andexanet alfa 已被批准作为 DOAC 利伐沙班和阿哌沙班的逆转剂。,,[],[]
2888,"now , members of the Anticoagulation Forum have provided indications for proper use of these reversing agents .",现在，抗凝论坛的成员已经提供了正确使用这些逆转剂的适应症。,,[],[]
2889,reversing agents are not indicated in patients with DOAC overdose without bleeding or in those presenting with trauma without bleeding .,逆转剂不适用于 DOAC 过量但未出血的患者或出现外伤但未出血的患者。,,[],[]
2890,"although it is reassuring that DOAC reversal agents are now available , guidance on their rational use is needed , given their cost , limited availability , and associated risk for thrombosis .",尽管现在可以使用 DOAC 逆转剂令人欣慰，但考虑到它们的成本、可用性有限和相关的血栓形成风险，仍需要对其合理使用的指导。,,[],[]
2891,the authors suggest a need for multidisciplinary stewardship programs to assist with proper use of reversing agents .,作者建议需要多学科管理计划来协助正确使用逆转剂。,,[],[]
2892,"ideally , hospital systems will help with the evolution of the Coumadin clinic toward broader anticoagulation monitoring services that support patients treated with DOACs .",理想情况下，医院系统将帮助 Coumadin 诊所向更广泛的抗凝监测服务方向发展，以支持接受 DOAC 治疗的患者。,0.0,['evolution'],[]
2893,"although laboratory monitoring is seldom needed , patients treated with DOACs still require careful monitoring and guidance with difficult decisions , including regarding the need for urgent reversal .",虽然很少需要实验室监测，但接受 DOAC 治疗的患者仍需要仔细监测和指导，并做出艰难的决定，包括是否需要紧急逆转。,,[],[]
2894,numerous nonclinical factors are associated with excess risk .,许多非临床因素与过度风险有关。,,[],[]
2895,"eleven social and behavioral risk factors were evaluated , including race , financial worry , intimate partner violence , neighborhood poverty , and depressive symptoms .",评估了 11 个社会和行为风险因素，包括种族、经济担忧、亲密伴侣暴力、邻里贫困和抑郁症状。,,[],[]
2896,patients who were widowed had 38 % higher risk for developing hypertension than did married patients .,丧偶患者患高血压的风险比已婚患者高 38%。,0.0,['who'],[]
2897,studies assessing the clinical effect of social and behavioral interventions would be appropriate .,评估社会和行为干预的临床效果的研究是适当的。,,[],[]
2898,ongoing surveillance for tickborne disease has identified a previously unknown segmented RNA virus in northern China .,对蜱传疾病的持续监测在中国北方发现了一种以前不为人知的分段 RNA 病毒。,,[],[]
2899,"the relatively recent recognition of tickborne infection due to Borrelia miyamotoi , Borrelia mayonii , and Powassan virus have highlighted the limits of our understanding of the breadth of pathogens that can be transmitted by ticks .",最近对宫本疏螺旋体、马约氏疏螺旋体和 Powassan 病毒引起的蜱传感染的认识凸显了我们对可通过蜱传播的病原体范围的了解的局限性。,0.0,['infection'],[]
2900,ongoing surveillance for tickborne infections in China has now identified yet another previously unidentified RNA virus as a cause of acute human febrile illness .,中国对蜱传感染的持续监测现已确定另一种以前未发现的 RNA 病毒是引起人类急性发热性疾病的原因。,,[],[]
2901,"the index case was a female farmer from the town of Alongshan who presented in April 2017 to a hospital in Inner Mongolia with fever , headache , and a history of tick bites .",指示病例是阿龙山镇的一名女农民，她于 2017 年 4 月因发烧、头痛和被蜱叮咬病史到内蒙古一家医院就诊。,0.0,"['history', 'who']",[]
2902,"when initial testing did not identify a known cause of infection , further workup was undertaken , including viral culture , electron microscopy , and subsequent genetic and serologic analyses .",当最初的测试没有确定感染的已知原因时，进行了进一步的检查，包括病毒培养、电子显微镜检查以及随后的遗传和血清学分析。,0.0,['infection'],[]
2903,"the clinical symptoms of infection were nonspecific but most commonly included headache , fever , and fatigue .",感染的临床症状是非特异性的，但最常见的包括头痛、发烧和疲劳。,0.0,['infection'],[]
2904,"a minority of patients had coma , nausea , myalgia , arthralgia , rash , petechiae , or other symptoms .",少数患者有昏迷、恶心、肌痛、关节痛、皮疹、瘀点或其他症状。,,[],[]
2905,the incubation period was generally 3 to 7 days .,潜伏期一般为3～7天。,,[],[]
2906,"all patients were treated empirically with intravenous ribavirin and intramuscular benzylpenicillin ; the duration of illness with treatment was approximately 6 to 8 days , and all patients had complete recovery .",所有患者均接受静脉利巴韦林和肌肉注射苄青霉素的经验性治疗；病程约6～8天，全部痊愈。,,[],[]
2907,"the authors note that I. persulcatus is widely distributed in Asia and eastern Europe and most mammals are common hosts , so ALSV may have a relatively wide distribution in Asia .",作者指出，I. persulcatus广泛分布于亚洲和东欧，大多数哺乳动物是共同宿主，因此ALSV可能在亚洲有相对广泛的分布。,,[],[]
2908,using sitting devices for routine sleep puts infants at risk .,使用坐姿装置进行常规睡眠会使婴儿处于危险之中。,,[],[]
2909,in 2016 the American Academy of Pediatrics updated its recommendations for creating a safe infant sleep environment .,2016 年，美国儿科学会更新了其关于创造安全婴儿睡眠环境的建议。,,[],[]
2910,"using data from the National Center for Fatality Review and Prevention from 2004 to 2014 , researchers studied the circumstances associated with infant death in sitting devices .",研究人员使用国家死亡审查和预防中心 2004 年至 2014 年的数据，研究了坐式装置导致婴儿死亡的相关情况。,,[],[]
2911,"of these , 63 % occurred in car seats , 35 % in bouncers , swings , and other sitting devices , and 2 % in strollers .",其中，63% 发生在汽车座椅中，35% 发生在摇椅、秋千和其他坐姿装置中，2% 发生在婴儿车中。,,[],[]
2912,fewer than 10 % of deaths in car seats occurred in infants being properly transported .,不到 10% 的汽车安全座椅死亡发生在婴儿被正确运输的情况下。,,[],[]
2913,at least one risk factor was identified in 82 % of the deaths .,在 82% 的死亡病例中至少确定了一个危险因素。,,[],[]
2914,the most common risk factor was the supervising person being asleep .,最常见的风险因素是监督人睡着了。,,[],[]
2915,"after adjusting for age , sex , and race / ethnicity , deaths in sitting devices were twice as likely to occur during nonparental than parental supervision .",在针对年龄、性别和种族/族裔进行调整后，在没有父母监督的情况下，坐姿死亡的可能性是父母监督期间的两倍。,,[],[]
2916,most infants ( 64 % ) died in their homes .,大多数婴儿 (64%) 死于家中。,,[],[]
2917,this study shows that most infants who died in car safety seats were not being transported .,这项研究表明，大多数死于汽车安全座椅的婴儿并不是在运输过程中。,0.0,['who'],[]
2918,we should advise parents that car seats are safe and should be used for travel but are not safe and should not be used for infant sleeping .,我们应该告诉父母，汽车安全座椅是安全的，应该用于旅行，但不安全，不应该用于婴儿睡觉。,,[],[]
2919,the incidence of colorectal cancer in individuals younger than 50 is rising in several developed countries .,在一些发达国家，50 岁以下人群的结直肠癌发病率正在上升。,,[],[]
2920,epidemiologic data from the United States show rising colorectal cancer ( CRC ) incidence in individuals younger than 50 .,来自美国的流行病学数据显示，50 岁以下人群的结直肠癌 (CRC) 发病率呈上升趋势。,,[],[]
2921,"in one study , investigators assessed CRC incidence and mortality in about 144 million people aged 20 to 49 years from 20 European countries .",在一项研究中，研究人员评估了 20 个欧洲国家约 1.44 亿 20 至 49 岁人群的 CRC 发病率和死亡率。,,[],[]
2922,"in individuals aged 20 to 29 , CRC incidence increased from 0.8 to 2.3 cases per 100,000 persons between 1990 and 2016 .","在 20 至 29 岁的人群中，CRC 发病率在 1990 年至 2016 年间从每 100,000 人 0.8 例增加到 2.3 例。",,[],[]
2923,"overall , colon cancer incidence rose more than rectal cancer incidence .",总体而言，结肠癌发病率上升幅度超过直肠癌发病率。,,[],[]
2924,"the CRC incidence increases in the 30 to 39 and 40 to 49 age groups started 10 to 20 years after incidence rose in the 20 to 29 group , consistent with a birth cohort effect .",在 20 至 29 岁年龄组的发病率上升 10 至 20 年后，30 至 39 岁和 40 至 49 岁年龄组的 CRC 发病率开始上升，这与出生队列效应一致。,,[],[]
2925,"while the mechanisms driving these trends remain unclear , there are several likely contributing and interrelated factors , such as overweight , red and processed meat consumption , smoking , lack of physical activity , gut microbiome alterations , and environmental factors .",虽然驱动这些趋势的机制仍不清楚，但有几个可能的促成因素和相互关联的因素，例如超重、食用红肉和加工肉类、吸烟、缺乏体力活动、肠道微生物组改变和环境因素。,1.0,['microbiome'],['microbiome']
2926,"the epidemiologic trends do not support universal CRC screening in younger persons , because the absolute rates remain significantly lower than in those 50 and older , although some argue that decreasing the screening start age is an inevitability in the long run .",流行病学趋势不支持对年轻人进行普遍的 CRC 筛查，因为绝对率仍然明显低于 50 岁及以上的人群，尽管一些人认为从长远来看，降低筛查开始年龄是不可避免的。,,[],[]
2927,"COPD exacerbations occurred at similar rates in all groups , despite marked reductions in median blood and sputum eosinophil levels in the benralizumab groups .",尽管贝那利珠单抗组的血液和痰嗜酸性粒细胞水平中值显着降低，但所有组的 COPD 恶化发生率相似。,,[],[]
2928,the current investigators speculate that more patients in that study had concomitant asthma .,目前的研究人员推测，该研究中更多的患者伴有哮喘。,0.0,['asthma'],[]
2929,"prophylactic antibiotics can prevent infections after cesarean delivery , but whether antibiotics should be administered for operative vaginal delivery ( i.e. , forceps or vacuum ) is not known .",预防性使用抗生素可以预防剖宫产后的感染，但对于手术阴道分娩（即产钳或真空吸引）是否应该使用抗生素尚不清楚。,,[],[]
2930,"endpoints included new prescription of antibiotics for documented systemic infection , endometritis , or perineal wound infection .",终点包括为记录的全身感染、子宫内膜炎或会阴伤口感染开出新的抗生素处方。,0.0,['infection'],[]
2931,"in the antibiotic group , significantly fewer women reported perineal pain , use of pain medication , perineal discomfort leading to difficulty with infant feeding ; fewer healthcare provider visits were also reported .",在抗生素组中，报告会阴疼痛、使用止痛药、会阴不适导致婴儿喂养困难的女性明显减少；还报告了更少的医疗保健提供者访问。,,[],[]
2932,"in this large trial , maternal infections after operative delivery were more common than anticipated ; nonetheless , antibiotics ( even after delivery ) significantly reduced risk for perineal or systemic infection .",在这项大型试验中，手术分娩后的母体感染比预期更常见；尽管如此，抗生素（甚至在分娩后）显着降低了会阴部或全身感染的风险。,0.0,['infection'],[]
2933,dexmedetomidine produces sedation while maintaining a degree of arousability and may reduce the duration of mechanical ventilation and delirium among patients in the intensive care unit ( ICU ) .,右美托咪定产生镇静作用，同时保持一定程度的唤醒能力，并可能减少重症监护病房 (ICU) 患者机械通气和谵妄的持续时间。,,[],[]
2934,the use of dexmedetomidine as the sole or primary sedative agent in patients undergoing mechanical ventilation has not been extensively studied .,尚未对接受机械通气的患者使用右美托咪定作为唯一或主要镇静剂进行广泛研究。,,[],[]
2935,the primary outcome was the rate of death from any cause at 90 days .,主要结果是 90 天时全因死亡率。,,[],[]
2936,we enrolled 4000 patients at a median interval of 4.6 hours between eligibility and randomization .,我们招募了 4000 名患者，从合格到随机化的中位间隔时间为 4.6 小时。,,[],[]
2937,bradycardia and hypotension were more common in the dexmedetomidine group .,心动过缓和低血压在右美托咪定组更常见。,,[],[]
2938,"sedation is a component of the care of critically ill patients who are undergoing mechanical ventilation , 1,2 but the appropriate choice of a primary sedative agent remains uncertain .","sedation is a component of the care of critically ill patients who are undergoing mechanical ventilation , 1,2 but the appropriate choice of a primary sedative agent remains uncertain .",0.0,['who'],[]
2939,"hypotension and bradycardia are common side effects.5,6","低血压和心动过缓是常见的副作用。 5,6",,[],[]
