,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
2549,"in previous trials , requisite doses of benzodiazepines and propofol were lower among patients who received dexmedetomidine , and it is associated with lower rates of delirium ( e.g. , NEJM JW Gen Med Oct 15 2016 and Lancet 2016 ; 388 : 1893 ) .",在之前的试验中，接受右美托咪定的患者所需的苯二氮卓类药物和异丙酚剂量较低，并且与较低的谵妄发生率相关（例如，NEJM JW Gen Med 2016 年 10 月 15 日和柳叶刀 2016 年；388：1893）。,0.3333333333333333,"['lancet', 'who', 'previous', 'delirium', 'lower', 'associated', 'gen', 'requisite', 'with', 'propofol', 'dexmedetomidine', 'and']","['delirium', 'lower', 'propofol', 'dexmedetomidine']"
2550,"as use of dexmedetomidine has grown , clinicians have been wondering whether it could be used as the sole sedating agent for critically ill patients .",随着右美托咪定的使用越来越多，临床医生一直在想它是否可以用作危重病人的唯一镇静剂。,0.375,"['be', 'ill', 'sole', 'as', 'dexmedetomidine', 'agent', 'have', 'critically']","['be', 'dexmedetomidine', 'critically']"
2551,investigators in eight countries randomized 4000 patients who were receiving mechanical ventilation either to dexmedetomidine as primary sedation or to usual care .,八个国家的研究人员将 4000 名接受机械通气的患者随机分为右美托咪定作为主要镇静剂或常规护理。,0.375,"['who', 'usual', 'mechanical ventilation', 'primary', 'sedation', 'care', 'as', 'dexmedetomidine']","['mechanical ventilation', 'sedation', 'dexmedetomidine']"
2552,most enrolled patients were receiving ventilation for respiratory disorders ; a quarter were postoperative patients .,大多数入组患者因呼吸系统疾病接受通气；四分之一是术后患者。,0.2,"['ventilation', 'quarter', 'respiratory', 'postoperative', 'disorders']",['ventilation']
2553,"although most patients were deeply sedated when they were enrolled in the trial , the goal was light sedation unless contraindicated .",尽管大多数患者在参加试验时都处于深度镇静状态，但目标是轻度镇静，除非有禁忌症。,0.6,"['contraindicated', 'sedation', 'light', 'trial', 'goal']","['contraindicated', 'sedation', 'goal']"
2554,"light sedation was slightly more likely to be achieved with dexmedetomidine ; however , three quarters of dexmedetomidine patients required addition of propofol , midazolam , or both .",右美托咪定更可能实现轻度镇静；然而，四分之三的右美托咪定患者需要加用异丙酚、咪达唑仑或两者。,0.5,"['addition', 'be', 'sedation', 'light', 'with', 'achieved', 'propofol', 'midazolam', 'dexmedetomidine', 'three']","['addition', 'sedation', 'propofol', 'midazolam', 'dexmedetomidine']"
2555,"adverse events , most commonly bradycardia and hypotension , were more common in the dexmedetomidine group .",不良事件，最常见的是心动过缓和低血压，在右美托咪定组中更为常见。,0.5714285714285714,"['group', 'bradycardia', 'hypotension', 'common', 'adverse', 'dexmedetomidine', 'and']","['group', 'bradycardia', 'hypotension', 'dexmedetomidine']"
2556,"as seen in previous studies , it did spare use of other agents , which might help avoid deeper sedation and delirium .",正如在之前的研究中所看到的，它确实没有使用其他药物，这可能有助于避免更深的镇静和精神错乱。,0.375,"['spare', 'previous', 'delirium', 'sedation', 'as', 'in', 'and', 'avoid']","['sedation', 'as', 'avoid']"
2557,"it makes sense to use dexmedetomidine as an adjunctive agent , but caution should be exercised in patients who already are hypotensive or bradycardic .",使用右美托咪定作为辅助药物是有意义的，但对于已经出现低血压或心动过缓的患者应谨慎使用。,0.25,"['who', 'sense', 'be', 'hypotensive', 'as', 'dexmedetomidine', 'agent', 'but']","['dexmedetomidine', 'but']"
2558,recurrent ICH was less common with than without antiplatelet therapy .,与未进行抗血小板治疗相比，复发性脑出血较少见。,0.2,"['antiplatelet', 'therapy', 'recurrent', 'common', 'without']",['therapy']
2559,intracerebral hemorrhage ( ICH ) is associated with high levels of morbidity and mortality .,脑出血 (ICH) 与高发病率和死亡率有关。,0.5,"['morbidity', 'hemorrhage', 'intracerebral', 'associated', 'mortality', 'with', 'and', 'high']","['morbidity', 'hemorrhage', 'mortality', 'high']"
2560,patients with a previous ICH are also sometimes advised to avoid antithrombotic therapy .,有时也建议既往有 ICH 史的患者避免抗血栓治疗。,0.3333333333333333,"['antithrombotic', 'previous', 'therapy', 'with', 'to', 'avoid']","['therapy', 'avoid']"
2561,"the RESTART Collaboration studied the effect of starting antiplatelet therapy or avoiding antiplatelet therapy in 537 survivors of a recent ICH ( 68 % male ; median age , 77 years ; 62 % lobar ICH ) recruited from multiple centers in the United Kingdom .",RESTART 协作研究了从英国多个中心招募的 537 名近期 ICH 幸存者（68% 男性；中位年龄 77 岁；62% 脑叶 ICH）开始抗血小板治疗或避免抗血小板治疗的效果。,0.3,"['recent', 'male', 'antiplatelet', 'multiple', 'lobar', 'therapy', 'kingdom', 'effect', 'collaboration', 'median age']","['male', 'therapy', 'effect']"
2562,patients were randomly assigned to start antiplatelet therapy ( START group ) or avoid antiplatelet therapy ( AVOID group ) .,患者被随机分配到开始抗血小板治疗（START 组）或避免抗血小板治疗（AVOID 组）。,0.5,"['group', 'antiplatelet', 'therapy', 'start', 'to', 'avoid']","['group', 'therapy', 'avoid']"
2563,patients were enrolled a median of 76 days after the ICH .,患者在 ICH 后的中位时间为 76 天。,0.5,"['median', 'after']",['after']
2564,"the primary endpoint was recurrent , symptomatic ICH .",主要终点是复发性、有症状的 ICH。,0.25,"['recurrent', 'primary', 'symptomatic', 'endpoint']",['symptomatic']
2565,"secondary outcomes included all major hemorrhages ( both intracranial and extracranial ) and occlusive vascular events ( e.g. , ischemic stroke or myocardial infarction ) .",次要结果包括所有大出血（颅内和颅外）和闭塞性血管事件（例如，缺血性中风或心肌梗塞）。,0.2727272727272727,"['myocardial infarction', 'stroke', 'vascular', 'occlusive', 'intracranial', 'major', 'secondary', 'all', 'and', 'extracranial', 'ischemic']","['myocardial infarction', 'stroke', 'extracranial']"
2566,"the authors do not provide data on other relevant variables , such as blood pressure control .",作者没有提供其他相关变量的数据，例如血压控制。,0.75,"['data', 'blood pressure', 'as', 'pressure control']","['data', 'blood pressure', 'as']"
2567,"nevertheless , if a clinician judges that a patient with a recent ICH needs antiplatelet therapy , these findings provide reassurance that the practice appears to be safe .",然而，如果临床医生判断近期发生 ICH 的患者需要抗血小板治疗，这些发现可以确保这种做法似乎是安全的。,0.18181818181818182,"['recent', 'antiplatelet', 'therapy', 'be', 'clinician', 'patient', 'practice', 'with', 'that', 'if', 'to']","['therapy', 'patient']"
2568,stage III or IVA endometrial cancer carries a significant risk of systemic and locoregional recurrence .,III 期或 IVA 期子宫内膜癌具有显着的全身和局部复发风险。,0.42857142857142855,"['stage', 'cancer', 'endometrial', 'risk', 'systemic', 'recurrence', 'and']","['stage', 'cancer', 'risk']"
2569,"secondary end points included overall survival , acute and chronic toxic effects , and quality of life .",次要终点包括总生存期、急性和慢性毒性作用以及生活质量。,0.5,"['survival', 'toxic', 'end points', 'chronic', 'secondary', 'acute', 'quality of life', 'and']","['survival', 'end points', 'chronic', 'quality of life']"
2570,"pelvic or whole abdominal radiotherapy has traditionally followed surgical resection.6,8","盆腔或全腹放疗传统上是在手术切除后进行的。6,8",0.0,"['surgical', 'radiotherapy', 'abdominal', 'whole']",[]
2571,"in a randomized trial conducted by the Gynecologic Oncology Group ( GOG ) , GOG 122 , chemotherapy was found to be superior to radiotherapy in treating locally advanced disease , and it thus became part of the standard treatment.9",在妇科肿瘤组 ( GOG ) 进行的一项随机试验中， GOG 122 发现化疗在治疗局部晚期疾病方面优于放疗，因此成为标准治疗的一部分。 9,0.5333333333333333,"['group', 'part', 'chemotherapy', 'standard', 'disease', 'superior', 'radiotherapy', 'be', 'thus', 'advanced', 'trial', 'gynecologic', 'in', 'by', 'to']","['group', 'part', 'chemotherapy', 'standard', 'disease', 'be', 'thus', 'to']"
2572,"however , if chemotherapy is given alone , the incidence of locoregional recurrence approaches 20 % , 9 heralding subsequent distant metastasis and death .",然而，如果单独给予化疗，局部区域复发的发生率接近 20%，9 预示着随后的远处转移和死亡。,0.6,"['chemotherapy', 'incidence', 'metastasis', 'death', 'distant', 'subsequent', 'recurrence', 'if', 'and', 'alone']","['chemotherapy', 'incidence', 'metastasis', 'death', 'and', 'alone']"
2573,"therefore , it was logical to hypothesize that an approach that combined the methods of treatment would improve outcomes by preventing local ( pelvic ) and distant recurrences .",因此，可以合理地假设一种结合治疗方法的方法将通过预防局部（骨盆）和远处复发来改善结果。,0.3333333333333333,"['approach', 'local', 'treatment', 'distant', 'therefore', 'that', 'by', 'to', 'and']","['local', 'treatment', 'by']"
2574,"this combined approach has been studied , but its efficacy relative to that of chemotherapy alone is not known .",这种联合治疗方法已经过研究，但其相对于单独化疗的疗效尚不清楚。,0.4444444444444444,"['approach', 'chemotherapy', 'relative', 'efficacy', 'this', 'that', 'but', 'to', 'alone']","['chemotherapy', 'but', 'to', 'alone']"
2575,these results supported the feasibility and efficacy of a combined treatment strategy .,这些结果支持了联合治疗策略的可行性和有效性。,0.6,"['strategy', 'treatment', 'efficacy', 'feasibility', 'and']","['strategy', 'treatment', 'efficacy']"
2576,patients AND TRIAL OVERSIGHT,患者和试验监督,,[],[]
2577,no single residual tumor mass could be larger than 2 cm in greatest dimension .,单个残留肿瘤块的最大尺寸不能大于 2 厘米。,0.4444444444444444,"['dimension', '2', 'cm', 'tumor', 'be', 'no', 'mass', 'residual', 'single']","['dimension', '2', 'tumor', 'single']"
2578,"normal organ function and a GOG performance status score of 2 or lower were required ( scores range from 0 to 5 , with higher scores reflecting greater disability ) .",要求器官功能正常且 GOG 体能状态评分为 2 分或更低（评分范围为 0 至 5，评分越高表示残疾越严重）。,0.5,"['organ', '5', 'range', '2', 'function', 'disability', 'status', 'normal', 'lower', 'score', 'performance', 'with', 'to', 'and']","['organ', '5', 'range', '2', 'function', 'disability', 'status']"
2579,patients with carcinosarcoma or recurrent endometrial carcinoma were excluded .,排除癌肉瘤或复发性子宫内膜癌患者。,0.5,"['carcinosarcoma', 'recurrent', 'with', 'endometrial carcinoma']","['carcinosarcoma', 'endometrial carcinoma']"
2580,the trial was conducted in accordance with applicable regulatory requirements and the principles of the Declaration of Helsinki .,该试验是根据适用的监管要求和赫尔辛基宣言的原则进行的。,0.0,"['trial', 'with', 'in', 'and']",[]
2581,patients provided written informed consent before enrollment .,患者在入组前提供了书面知情同意书。,0.5,"['informed consent', 'before']",['before']
2582,trial DESIGN AND END POINTS,试验设计和终点,0.0,['trial'],[]
2583,"this randomized , multicenter , phase 3 trial was designed with input from the Gynecologic Oncology Group .",这项随机、多中心、3 期试验的设计参考了妇科肿瘤组的意见。,0.25,"['group', 'phase', 'input', 'trial', 'gynecologic', '3', 'with', 'this']","['group', 'phase']"
2584,"the authors vouch for the accuracy and completeness of the data and for the fidelity of the trial to the protocol , available with the full text of this article at NEJM.org .",作者保证数据的准确性和完整性以及试验对方案的忠实度，方案与本文全文可在 NEJM.org 获取。,0.3076923076923077,"['fidelity', 'data', 'accuracy', 'protocol', 'article', 'available', 'trial', 'text', 'completeness', 'with', 'full', 'this', 'and']","['data', 'accuracy', 'completeness', 'full']"
2585,"the trial treatments were paid for by medical insurance , and the trial was supported by the National Cancer Institute .",试验治疗由医疗保险支付，试验得到美国国家癌症研究所的支持。,0.5,"['cancer', 'institute', 'trial', 'medical insurance', 'by', 'and']","['cancer', 'institute', 'by']"
2586,all the patients were registered through the National Cancer Institute Oncology Patient Enrollment Network .,所有患者均通过国家癌症研究所肿瘤患者登记网络登记。,0.8,"['cancer', 'network', 'institute', 'patient', 'all']","['cancer', 'network', 'institute', 'patient']"
2587,treatment was randomly assigned at the GOG Statistical and Data Center and was concealed until registration with verification of eligibility .,治疗是在 GOG 统计和数据中心随机分配的，并且在通过资格验证进行注册之前是隐藏的。,0.75,"['verification', 'center', 'data', 'registration', 'concealed', 'treatment', 'with', 'and']","['verification', 'center', 'data', 'registration', 'concealed', 'treatment']"
2588,randomization was stratified according to age and the presence or absence of gross residual disease .,根据年龄和是否存在大体残留病灶对随机化进行分层。,0.5,"['presence', 'disease', 'randomization', 'absence', 'age', 'gross', 'residual', 'to']","['presence', 'disease', 'randomization', 'age']"
2589,treatment AND ASSESSMENTS,治疗和评估,1.0,['treatment'],['treatment']
2590,the two treatment regimens were randomly assigned in a 1 : 1 ratio within permuted blocks .,两种治疗方案在排列区内以 1:1 的比例随机分配。,0.8,"['1', 'ratio', 'treatment', 'in', 'two']","['1', 'ratio', 'treatment', 'two']"
2591,the planned total dose was 4500 cGy in 25 fractions at 180 cGy per fraction .,计划总剂量为 4500 cGy，分 25 次，每次 180 cGy。,0.0,"['total dose', 'fraction', 'at', 'in']",[]
2592,"disease assessments included computed tomography ( CT ) of the abdomen and pelvis and chest radiography at baseline , the end of treatment , every 6 months for the first 2 years , and then annually up to 5 years .",疾病评估包括腹部和骨盆的计算机断层扫描 (CT)，以及基线时的胸片、治疗结束时、前 2 年每 6 个月一次，然后每年一次，最多 5 年。,0.5333333333333333,"['abdomen', 'pelvis', '5', 'disease', 'chest', 'baseline', 'radiography', '2', 'treatment', 'end', 'CT', 'up', 'computed tomography', 'and', 'first']","['abdomen', 'pelvis', '5', 'disease', 'chest', 'baseline', '2', 'treatment']"
2593,"safety assessments included recording of adverse events and concomitant medications , physical examination , and hematologic and chemical testing on the same schedule .",安全性评估包括记录不良事件和合并用药、体格检查以及按同一时间表进行的血液学和化学测试。,0.2,"['safety', 'recording', 'chemical', 'physical examination', 'concomitant', 'adverse', 'schedule', 'testing', 'and', 'hematologic']","['safety', 'recording']"
2594,"adverse events were graded with the use of the Common Terminology Criteria for Adverse Events ( CTCAE ) , version 3.0 .",使用不良事件通用术语标准 (CTCAE) 3.0 版对不良事件进行分级。,0.2,"['version', 'common', 'adverse', 'terminology', 'with']",['terminology']
2595,"a higher Trial Outcome Index , NTX , or gastrointestinal score suggests better quality of life or fewer symptoms .",较高的试验结果指数、NTX 或胃肠道评分表明生活质量较好或症状较少。,0.5714285714285714,"['outcome', 'gastrointestinal', 'index', 'symptoms', 'trial', 'quality of life', 'score']","['outcome', 'gastrointestinal', 'index', 'quality of life']"
2596,"assessments were completed before treatment ( at baseline ) , 1 week after completing radiation therapy or before cycle 3 of chemotherapy , and 18 and 70 weeks after the start of treatment .",评估在治疗前（基线时）、完成放疗后 1 周或化疗第 3 周期前以及治疗开始后 18 周和 70 周完成。,0.6666666666666666,"['chemotherapy', 'baseline', '1', 'cycle', 'treatment', 'week', 'after', '3', 'radiation therapy', 'start', 'before', 'and']","['chemotherapy', 'baseline', '1', 'cycle', 'treatment', 'week', 'after', 'before']"
2597,quality ASSURANCE,质量保证,1.0,['quality'],['quality']
2598,"the trial was open to enrollment between June 29 , 2009 , and July 28 , 2014 , and the data cutoff for analysis was March 9 , 2017 .",该试验于 2009 年 6 月 29 日至 2014 年 7 月 28 日期间开放注册，分析的数据截止日期为 2017 年 3 月 9 日。,0.2857142857142857,"['cutoff', 'data', 'analysis', 'march', 'open', 'trial', 'and']","['data', 'analysis']"
2599,"the GOG Pathology Committee verified histologic subtypes , grades , and stages for all patients .",GOG 病理学委员会验证了所有患者的组织学亚型、等级和分期。,0.5,"['pathology', 'committee', 'all', 'and']","['pathology', 'committee']"
2600,"eligibility , surgery , and radiation plans were reviewed centrally .",对资格、手术和放疗计划进行集中审查。,0.3333333333333333,"['radiation', 'surgery', 'and']",['surgery']
2601,"the trial chairs monitored eligibility , chemotherapy delivery and modifications , adverse events , and radiographic assessments .",试验主席监测了资格、化疗的实施和修改、不良事件和影像学评估。,0.16666666666666666,"['chemotherapy', 'radiographic', 'delivery', 'adverse', 'trial', 'and']",['chemotherapy']
2602,"under the assumption of a decrease in the hazard of recurrence or death over time , a sample size of 804 was targeted .",假设随着时间的推移复发或死亡的风险降低，目标样本量为 804。,0.2222222222222222,"['decrease', 'targeted', 'death', 'time', 'hazard', 'sample size', 'recurrence', 'in', 'over']","['death', 'time']"
2603,two interim analyses were planned when 42 % ( 105 ) and 83 % ( 210 ) of the expected number of recurrences or deaths had been reported .,当报告的复发或死亡人数达到预期的 42% (105) 和 83% (210) 时，计划进行两次中期分析。,0.3333333333333333,"['expected number', 'and', 'two']",['two']
2604,these were reported to the data and safety monitoring board in September 2013 and January 2016 .,这些已于 2013 年 9 月和 2016 年 1 月报告给数据和安全监测委员会。,0.6,"['safety', 'monitoring', 'data', 'board', 'and']","['safety', 'monitoring', 'data']"
2605,no action was taken to alter the conduct of the trial on the basis of those interim analyses .,没有采取任何行动来根据这些临时分析改变试验的进行。,0.0,"['basis', 'action', 'no', 'trial', 'conduct', 'to']",[]
2606,"enrollment concluded with 813 patients ; 77 were deemed ineligible , most commonly because of an inappropriate cancer stage or a lack of pathological documentation .",入组结束时有 813 名患者； 77 人被认为不合格，最常见的原因是癌症分期不当或缺乏病理文件。,0.3333333333333333,"['stage', 'lack', 'cancer', 'documentation', 'pathological', 'with']","['stage', 'cancer']"
2607,"in addition , 29 eligible patients were never treated , with 24 of those having been assigned to the chemoradiotherapy group .",此外，29 名符合条件的患者从未接受过治疗，其中 24 名患者被分配到放化疗组。,0.16666666666666666,"['group', 'addition', 'with', 'in', 'to', 'eligible']",['group']
2608,"the safety analysis included all eligible and treated patients , whereas the efficacy analysis included all eligible patients , regardless of whether they received treatment .",安全性分析包括所有符合条件和接受治疗的患者，而疗效分析包括所有符合条件的患者，无论他们是否接受治疗。,0.3333333333333333,"['treatment', 'efficacy', 'safety analysis', 'all', 'and', 'eligible']","['treatment', 'and']"
2609,characteristics of the patient and the tumors are shown in Table 1 .,患者和肿瘤的特征如表1所示。,0.6666666666666666,"['table', '1', 'characteristics', 'patient', 'in', 'and']","['table', '1', 'characteristics', 'patient']"
2610,"the performance status score was 0 for 74 % of enrolled patients , and the endometrioid histologic type was predominant .",74% 的登记患者的体能状态评分为 0，并且子宫内膜样组织学类型占主导地位。,0.42857142857142855,"['type', 'endometrioid', 'status', 'predominant', 'score', 'performance', 'and']","['type', 'endometrioid', 'status']"
2611,"stratification factors were balanced between the treatment groups , with nearly 98 % of patients having no gross residual disease .",治疗组之间的分层因素是平衡的，近 98% 的患者没有大体残留病灶。,0.42857142857142855,"['stratification', 'disease', 'treatment', 'no', 'gross', 'residual', 'with']","['stratification', 'disease', 'treatment']"
2612,"surgery to remove lymph nodes was reported in more than 94 % of patients , with a median number of 13 pelvic nodes and 3 paraaortic nodes removed .",据报道，超过 94% 的患者接受了淋巴结切除手术，切除的中位数为 13 个盆腔淋巴结和 3 个主动脉旁淋巴结。,0.3,"['median', 'lymph nodes', 'surgery', 'number', 'remove', '3', 'with', 'in', 'to', 'and']","['lymph nodes', 'surgery', 'number']"
2613,"overall , 75 % of patients completed all prescribed chemoradiotherapy in a median period of 21 weeks .",总体而言，75% 的患者在中位 21 周的时间内完成了所有规定的化放疗。,0.0,"['period', 'median', 'all', 'in']",[]
2614,"two cycles of cisplatin were coadministered with radiation to more than 85 % of patients in the chemoradiotherapy group , and 75 % of the patients in that group received all four planned cycles of carboplatin and paclitaxel .",放化疗组中超过 85% 的患者同时接受了两个周期的顺铂和放疗，并且该组中 75% 的患者接受了所有四个计划周期的卡铂和紫杉醇。,0.45454545454545453,"['group', 'radiation', 'cisplatin', 'with', 'carboplatin', 'paclitaxel', 'all', 'that', 'to', 'and', 'two']","['group', 'cisplatin', 'carboplatin', 'paclitaxel', 'two']"
2615,between 8 and 10 % of patients discontinued treatment due to adverse events .,8% 到 10% 的患者因不良事件而停止治疗。,0.4,"['adverse', 'treatment', 'due', 'to', 'and']","['treatment', 'and']"
2616,toxicity,毒性,1.0,['toxicity'],['toxicity']
2617,"Table 2 shows acute adverse events , regardless of attribution to the trial intervention , in the 707 eligible participants who initiated treatment .",表 2 显示了 707 名开始治疗的合格参与者的急性不良事件，无论归因于试验干预。,0.5454545454545454,"['table', 'who', '2', 'adverse', 'treatment', 'intervention', 'trial', 'acute', 'attribution', 'to', 'eligible']","['table', '2', 'treatment', 'attribution', 'to', 'eligible']"
2618,"constitutional symptoms , fatigue , gastrointestinal events , renal or genitourinary events , and musculoskeletal events were significantly more frequent per grade in the chemoradiotherapy group .",全身症状、疲劳、胃肠道事件、肾脏或泌尿生殖系统事件以及肌肉骨骼事件在化放疗组中每个年级的发生率明显更高。,0.36363636363636365,"['group', 'fatigue', 'grade', 'gastrointestinal', 'symptoms', 'musculoskeletal', 'constitutional', 'renal', 'genitourinary', 'frequent', 'and']","['group', 'fatigue', 'grade', 'gastrointestinal']"
2619,late toxic effects are summarized in Table S2 in the Supplementary Appendix .,补充附录表 S2 总结了晚期毒性作用。,0.14285714285714285,"['appendix', 'table', 'toxic', 'supplementary', 'late', 'S2', 'in']",['table']
2620,the results with regard to the primary end point did not reach significance .,关于主要终点的结果没有达到显着性。,0.2857142857142857,"['primary', 'significance', 'end', 'point', 'with', 'to', 'reach']","['point', 'to']"
2621,a sensitivity analysis indicated that the results observed in the eligible treated population were consistent with the results among all eligible patients .,敏感性分析表明，在符合条件的治疗人群中观察到的结果与在所有符合条件的患者中观察到的结果一致。,0.25,"['population', 'analysis', 'with', 'sensitivity', 'all', 'that', 'in', 'eligible']","['population', 'analysis']"
2622,"of those deaths , 73 % and 81 % , respectively , were due to endometrial cancer progression .",在这些死亡中，分别有 73% 和 81% 是由于子宫内膜癌的进展。,0.5,"['cancer', 'endometrial', 'progression', 'due', 'to', 'and']","['cancer', 'progression', 'to']"
2623,the data on overall survival are not sufficiently mature to allow comparison between the groups .,总生存期的数据不够成熟，无法进行组间比较。,0.5,"['data', 'survival', 'comparison', 'allow', 'mature', 'to']","['data', 'survival', 'comparison']"
2624,"this was shown in both the Post Operative Radiation Therapy in Endometrial Carcinoma ( PORTEC ) 1 trial and the GOG 99 trial , 17,19 and its use in this context remains tailored to women who are considered to be at high risk for relapse.20","这在子宫内膜癌术后放射治疗 (PORTEC) 1 试验和 GOG 99 试验 17,19 中均有体现，其在这种情况下的使用仍然针对被认为具有高复发风险的女性。 20",0.3333333333333333,"['context', 'who', '1', 'high risk', 'be', 'post', 'operative', 'radiation therapy', 'endometrial carcinoma', 'this', 'to', 'and']","['1', 'be', 'operative', 'endometrial carcinoma']"
2625,"however , given the competing risk of distant metastasis , which has led to the implementation of chemotherapy as the standard of care , 9 the role of radiotherapy remains uncertain .",然而，考虑到远处转移的竞争风险，导致化疗成为标准治疗的实施，9 放疗的作用仍不确定。,0.4166666666666667,"['chemotherapy', 'standard', 'metastasis', 'uncertain', 'radiotherapy', 'implementation', 'role', 'risk', 'distant', 'care', 'to', 'led']","['chemotherapy', 'standard', 'metastasis', 'role', 'risk']"
2626,this trial prospectively evaluated the effect of combined chemotherapy plus radiotherapy in patients with stage III or IVA endometrial carcinoma as compared with the effect of chemotherapy alone .,该试验前瞻性地评估了联合化疗加放疗对 III 期或 IVA 期子宫内膜癌患者的疗效，并与单独化疗的疗效进行了比较。,0.5,"['stage', 'chemotherapy', 'plus', 'radiotherapy', 'effect', 'as', 'with', 'endometrial carcinoma', 'this', 'alone']","['stage', 'chemotherapy', 'plus', 'endometrial carcinoma', 'alone']"
2627,"with the revision of the FIGO staging system in 2009,23 the trial was amended to exclude patients with peritoneal washings that were positive for cancer cells but with no evidence of extrauterine endometrioid tumor , because such patients have better outcomes than other patients with stage III disease.24,25","随着 2009 年 FIGO 分期系统的修订，23 对试验进行了修订，排除了腹膜冲洗液为癌细胞阳性但没有宫外子宫内膜样肿瘤证据的患者，因为这些患者的预后优于其他 III 期疾病患者.24,25",0.47058823529411764,"['stage', 'endometrioid', 'system', 'tumor', 'extrauterine', 'no', 'trial', 'peritoneal', 'evidence', 'cancer cells', 'exclude', 'with', 'revision', 'positive', 'have', 'that', 'but']","['stage', 'endometrioid', 'system', 'tumor', 'evidence', 'cancer cells', 'have', 'but']"
2628,"although surgical staging was not mandated , the majority of patients underwent full staging procedures .",尽管未强制要求进行手术分期，但大多数患者都接受了完整的分期程序。,0.6666666666666666,"['surgical', 'majority', 'full']","['majority', 'full']"
2629,"in the GOG 122 trial , overall survival at 60 months was 10 percentage points higher among patients who received doxorubicin and platinum than among those treated with whole abdominal radiotherapy.9",在 GOG 122 试验中，接受多柔比星和铂类治疗的患者的 60 个月总生存期比接受全腹部放疗的患者高 10 个百分点。 9,0.2222222222222222,"['percentage', 'doxorubicin', 'survival', 'platinum', 'abdominal', 'trial', 'with', 'whole', 'and']","['survival', 'platinum']"
2630,"full delivery of chemotherapy was diminished by the addition of radiotherapy , with only 75 % of women completing the four planned courses in the chemoradiotherapy group .",放疗的加入减少了化疗的完全实施，放化疗组只有 75% 的女性完成了四个计划疗程。,0.3,"['group', 'chemotherapy', 'addition', 'courses', 'radiotherapy', 'delivery', 'with', 'full', 'in', 'by']","['group', 'chemotherapy', 'addition']"
2631,"because these results have not been validated prospectively , they should not be adopted without further study .",由于这些结果尚未得到前瞻性验证，因此不应在没有进一步研究的情况下采用。,0.25,"['study', 'be', 'have not', 'without']",['be']
2632,late second cancers are also a risk .,晚期第二种癌症也是一种风险。,0.3333333333333333,"['late', 'risk', 'second']",['risk']
2633,our data are compatible with the hypothesis from previous studies that completion of chemotherapy is important for the prevention of distant relapse .,我们的数据与之前研究的假设相符，即完成化疗对于预防远处复发很重要。,0.5454545454545454,"['chemotherapy', 'relapse', 'compatible', 'data', 'hypothesis', 'previous', 'prevention', 'distant', 'completion', 'with', 'that']","['chemotherapy', 'relapse', 'data', 'hypothesis', 'prevention', 'completion']"
2634,patients were randomly assigned in a 3 : 1 ratio to receive HTTRx or placebo as a bolus intrathecal administration every 4 weeks for four doses .,患者以 3:1 的比例随机分配接受 HTTRx 或安慰剂作为鞘内推注给药，每 4 周一次，共 4 个剂量。,0.375,"['placebo', '1', 'administration', '3', '4', 'as', 'bolus', 'to']","['placebo', '1', 'bolus']"
2635,dose selection was guided by a preclinical model in mice and nonhuman primates that related dose level to reduction in the concentration of huntingtin .,剂量选择由小鼠和非人灵长类动物的临床前模型指导，该模型将剂量水平与亨廷顿蛋白浓度的降低相关联。,0.7272727272727273,"['primates', 'concentration', 'model', 'reduction', 'preclinical', 'level', 'dose', 'that', 'by', 'to', 'and']","['primates', 'concentration', 'model', 'reduction', 'preclinical', 'level', 'dose', 'by']"
2636,the primary end point was safety .,主要终点是安全性。,0.5,"['safety', 'primary', 'end', 'point']","['safety', 'point']"
2637,the secondary end point was HTTRx pharmacokinetics in cerebrospinal fluid ( CSF ) .,次要终点是 HTTRx 在脑脊液 (CSF) 中的药代动力学。,0.6666666666666666,"['cerebrospinal fluid', 'pharmacokinetics', 'secondary', 'end', 'point', 'CSF']","['cerebrospinal fluid', 'pharmacokinetics', 'point', 'CSF']"
2638,prespecified exploratory end points included the concentration of mutant huntingtin in CSF .,预先指定的探索性终点包括脑脊液中突变亨廷顿蛋白的浓度。,0.6,"['mutant', 'concentration', 'end points', 'exploratory', 'CSF']","['concentration', 'end points', 'CSF']"
2639,"of the 46 patients who were enrolled in the trial , 34 were randomly assigned to receive HTTRx ( at ascending dose levels of 10 to 120 mg ) and 12 were randomly assigned to receive placebo .",在参加该试验的 46 名患者中，34 名被随机分配接受 HTTRx（递增剂量水平为 10 至 120 毫克），12 名被随机分配接受安慰剂。,0.25,"['ascending', 'placebo', 'who', 'trial', 'at', 'dose', 'to', 'and']","['placebo', 'dose']"
2640,each patient received all four doses and completed the trial .,每位患者都接受了所有四种剂量并完成了试验。,0.2,"['patient', 'trial', 'all', 'each', 'and']",['patient']
2641,"adverse events , all of grade 1 or 2 , were reported in 98 % of the patients .",98% 的患者报告了所有 1 级或 2 级的不良事件。,0.3333333333333333,"['1', '2', 'grade', 'adverse', 'all', 'in']","['1', '2']"
2642,there were no clinically relevant adverse changes in laboratory variables .,实验室变量没有临床相关的不良变化。,0.25,"['adverse', 'no', 'laboratory', 'in']",['laboratory']
