,English,Chinese,Reference,BLEU,Dict Acc Exact Match,Terms,Exact Match Terms,Dict Acc Character Level
1512,patient DEMOGRAPHICS AND CLINICAL CHARACTERISTICS,病人的人口统计学和临床特征,患者 人口 统计学 和 临床 特征,0.6988584454639714,1.0,['patient'],['patient'],1.0
1513,enrollment began in November 2012 and was completed in May 2018 .,招生于2012年11月开始，并于2018年5月完成。,"纳入 患者 的 工作 于 2012 年 11 月 开始 , 2018 年 5 月 完成 .",0.570786498914419,0.0,['november'],[],0.3333333333333333
1514,"of 307 patients screened , 135 were randomly assigned to a trial group , of whom 134 received at least one dose of either liraglutide ( 66 patients ) or placebo ( 68 patients ; 1 patient in this group did not received any dose ) ( Figure 1 , and Table S1 in the Supplementary Appendix ) .",在307名病人中进行筛选，135名病人随机分配到实验组，其中134名病人至少接受了一剂利拉格达德（66名病人）或安慰剂（68名病人；1名病人未接受任何剂量）（见图1和表S1在补充附录中）。,"在 筛选 的 307 例 患者 中 , 135 例 被 随机 分组 , 其中 134 例 接受 了 至少 1 剂利拉鲁肽 ( 66 例 患者 ) 或 安慰剂 ( 68 例 患者 ; 该组 的 1 例 患者 未 接受 任何 试验 药物 ) 治疗 ( 图 1 和 补充 附录 表 S1 ) .",0.1487854164859048,0.45454545454545453,"['group', 'placebo', 'appendix', 'table', 'figure', 'supplementary', 'patient', 'trial', 'liraglutide', 'dose', 'S1']","['group', 'placebo', 'table', 'patient', 'dose']",0.6515151515151515
1515,these 134 patients made up the full and safety analysis sets .,这 134 位患者组成了完整且安全的分析集。,上述 134 例 患者 构成 了 全 分析 集 和 安全性 分析 集 .,0.13735614350734193,0.5,"['safety analysis', 'full']",['full'],1.0
1516,"among all patients who underwent randomization , 118 patients ( 87.4 % ) - 60 ( 90.9 % ) in the liraglutide group and 58 ( 84.1 % ) in the placebo group - completed 26 weeks of treatment .",在所有随机分配的患者中，118例患者（87.4%）——60例（90.9%）在liraglutide组和58例（84.1%）在安慰剂组——完成了26周的治疗。,"在 被 随机 分组 的 所有 患者 中 , 118 例 患者 ( 87.4% ) ( 利拉鲁肽 组 60 例 [ 90.9% ] 和 安慰剂 组 58 例 [ 84.1% ] ) 完成 了 26 周 治疗 .",0.22678149583416626,0.6666666666666666,"['group', 'placebo', 'randomization', 'treatment', 'liraglutide', '-']","['group', 'placebo', 'randomization', 'treatment']",0.7222222222222222
1517,"subsequently , 109 patients ( 80.7 % ) completed 52 weeks of treatment - 56 ( 84.8 % ) in the liraglutide group and 53 ( 76.8 % ) in the placebo group .",随后，109名患者（80.7%）完成了52周的治疗，其中56名（84.8%）在利拉多基组接受治疗，53名（76.8%）在安慰剂组接受治疗。,"之后 , 109 例 患者 ( 80.7% ) 完成 了 52 周 治疗 , 包括 利拉鲁肽 组 56 例 ( 84.8% ) 和 安慰剂 组 53 例 ( 76.8% ) 患者 .",0.17186210088721332,0.6,"['group', 'placebo', 'treatment', 'liraglutide', '-']","['group', 'placebo', 'treatment']",0.7
1518,"a total of 86.4 % of the patients in the liraglutide group and 66.7 % in the placebo group completed the assigned regimen until week 26 without rescue medication , and 71.2 % and 50.7 % , respectively , completed the assigned regimen until week 52 without rescue medication .",总共有86.4%的利拉那韦患者和66.7%的安慰剂组患者完成了26周的治疗方案，分别为71.2%和50.7%的患者完成了52周的治疗方案。,"截至 第 26 周 , 共 有利 拉鲁肽 组 86.4% 的 患者 和 安慰剂 组 66.7% 的 患者 完成 了 分配 的 治疗 方案 , 并且 未 接受 挽救 药物 治疗 , 截至 第 52 周 , 分别 有 71.2% 和 50.7% 的 患者 完成 了 分配 的 治疗 方案 , 并且 未 接受 挽救 药物 治疗 .",0.24201520533310444,0.375,"['group', 'placebo', 'total', 'medication', 'week', 'liraglutide', 'rescue', 'without']","['group', 'placebo', 'week']",0.625
1519,the baseline characteristics were balanced between the two groups ( Table 1 ) .,两组之间的基线特征是平衡的（表1）。,两组 的 基线 特征 平衡 ( 表 1 ) .,0.23317291857642392,1.0,"['table', 'baseline', '1', 'characteristics', 'two']","['table', 'baseline', '1', 'characteristics', 'two']",1.0
1520,dose ESCALATION PERIOD,The dose escalation period is the initial phase of a clinical trial in which the doses of a new medication are increased incrementally in order to assess its safety and effectiveness.,剂量 递增 期,0.0,0.0,['dose'],[],0.6666666666666666
1521,"throughout the remainder of the trial , doses in both groups remained relatively stable .",在接下来的实验中，两组的剂量相对稳定。,"在 之后 的 试验 期间 , 两组 的 剂量 均 保持 相对 稳定 .",0.20975762465613348,0.0,['trial'],[],0.0
1522,most patients did not receive the maximum dose of liraglutide or placebo because fasting plasma glucose levels of 110 mg or less per deciliter were achieved with the lower dose .,大多数患者都没有接受最大剂量的利拉格蒂德或安慰剂，因为血浆糖水平在每分钟110毫克或者更低时就达到了与较低剂量相当的水平。,"大多数 患者 未 接受 最大 剂量 的 利拉鲁肽 或 安慰剂 治疗 , 原因 是 在 较 小剂量 下 即可 达到 ≤ 110 mg / dL 的 空腹 血糖 水平 .",0.18691656699967013,0.2222222222222222,"['placebo', 'maximum dose', 'glucose', 'plasma', 'deciliter', 'lower', 'fasting', 'achieved', 'liraglutide']","['placebo', 'plasma']",0.5645502645502645
1523,"only six patients who received liraglutide and four who received placebo were unable to increase the dose , owing to unacceptable side effects .",只有6名接受了利拉格达药物且4名接受了安慰剂的病人无法增加剂量，由于不能忍受的副作用。,仅 有利 拉鲁肽 组 6 例 患者 和 安慰剂 组 4 例 患者 因 无法 接受 的 副作用 而 不能 增加 剂量 .,0.13753051530310847,0.42857142857142855,"['placebo', 'side effects', 'unacceptable', 'increase', 'liraglutide', 'dose', 'unable to']","['placebo', 'side effects', 'dose']",0.7571428571428571
1524,this finding showed the superiority of liraglutide to placebo .,这项发现表明了利拉酮相对于安慰剂的优势。,这一 结果表明 利拉鲁肽 优于 安慰剂 .,0.09118788920160321,0.3333333333333333,"['placebo', 'superiority', 'liraglutide']",['placebo'],0.6666666666666666
1525,"the estimated treatment difference increased at week 52 ( − 1.30 percentage points ; 95 % CI , − 1.89 to − 0.70 ) ( Figure 2A ) .",在第52周，估计的治疗差异增加了（-1.30个百分点；95%置信区间，-1.89到-0.70）（图2A）。,"第 52 周时 , 估计 的 治疗 差异 增加 ( - 1.30 个 百分点 ; 95% CI , - 1.89 ~ - 0.70 ) ( 图 2A ) .",0.3342095150266314,0.6666666666666666,"['percentage', 'figure', 'difference', 'treatment', 'week', 'CI']","['figure', 'difference', 'treatment', 'week']",0.8194444444444443
1526,the superiority of liraglutide to placebo in reducing fasting plasma glucose levels by 26 weeks and by 52 weeks was also shown ( Figure 2B ) .,在52周的时间里，利拉格利德比安慰剂在降低空腹血糖水平方面的优势也得到了证实（见图2B）。,"分析 还 表明 , 到 26 周和到 52 周时 , 在 降低 空腹 血糖 水平 方面 , 利拉鲁肽 也 优于 安慰剂 ( 图 2B ) .",0.2650798790848701,0.14285714285714285,"['placebo', 'glucose', 'plasma', 'figure', 'fasting', 'superiority', 'liraglutide']",['placebo'],0.5068027210884354
1527,"in contrast , the statistical superiority of liraglutide to placebo in lowering the BMI z score was not shown ; the estimated treatment difference at week 26 was − 0.05 ( 95 % CI , − 0.15 to 0.06 ) , which subsequently increased at week 52 to − 0.18 ( 95 % CI , − 0.33 to − 0.03 ) ( Figure 2C ) .",相反，利拉地尔对安慰剂在降低BMI z分数方面的统计优势未能显示出来；在第26周估计的治疗差异为-0.05(95%CI，-0.15至0.06)，随后在第52周增加到-0.18(95%CI，-0.33至-0.03)(图2C)。,"相反 , 在 降低 BMI z 评分 方面 , 利拉鲁肽 在 统计 上 并未 优于 安慰剂 ; 第 26 周时 , 估计 的 治疗 差异 为 - 0.05 ( 95% CI , - 0.15 ~ 0.06 ) , 第 52 周时 , 差异 增加 到 - 0.18 ( 95% CI , - 0.33 ~ - 0.03 ) ( 图 2C ) .",0.49813544561931683,0.5,"['placebo', 'contrast', 'figure', 'BMI', 'difference', 'treatment', 'week', 'superiority', 'score', 'liraglutide', 'lowering', 'CI']","['placebo', 'figure', 'difference', 'treatment', 'week', 'score']",0.7180555555555554
1528,"similarly , mean body weight decreased in both groups at week 26 ( − 2.3 kg with liraglutide and − 0.99 kg with placebo ) but was maintained only with liraglutide at week 52 ( − 1.91 kg with liraglutide vs. 0.87 kg with placebo ) .","Similarly, both groups' mean body weight decreased at week 26 (-2.3 kg with liraglutide and -0.99 kg with placebo), but was only maintained with liraglutide at week 52 (-1.91 kg with liraglutide vs. 0.87 kg with placebo).","同样 地 , 第 26 周时 , 两组 的 平均 体重 均 减轻 ( 利拉鲁肽 组 - 2.3 kg , 安慰剂 组 - 0.99 kg ) , 但 第 52 周时 , 只 有利 拉鲁肽 组 的 减重 成果 得以 维持 ( 利拉鲁肽 组 - 1.91 kg vs . 安慰剂 组 0.87 kg ) .",0.1716386332335181,0.0,"['body weight', 'placebo', 'mean', 'week', 'kg', 'liraglutide']",[],0.18333333333333335
1529,"the percentage of patients with adverse events with an onset ( or increase in severity ) on or after the first day of exposure to the trial drug and no later than 7 days after the last day of receipt of the trial drug was similar in the liraglutide and placebo groups ( Table 2 , and Table S5 in the Supplementary Appendix ) .",在服用研究药物的第一天或之后出现不良事件的患者百分比与安慰剂组相似（表2和表S5在补充附录中）。,"在 试验 药物 给 药 当日 至末次 给 药后 7 日内 这 一 期间 , 利拉鲁肽 组 和 安慰剂 组中 发生 不良 事件 ( 不良 事件 加重 ) 的 患者 百分比 相似 ( 表 2 和 补充 附录 表 S5 ) .",0.12124161300661437,0.375,"['percentage', 'placebo', 'appendix', 'table', 'exposure', '2', 'supplementary', 'adverse', 'onset', 'trial', 'increase', 'drug', 'liraglutide', 'later', 'first', 'similar']","['placebo', 'table', '2', 'drug', 'later', 'first']",0.6979166666666666
1530,"nausea was the most frequently reported adverse event ( Table 2 ) , and the majority of all adverse events were mild in severity , resolved , and were considered by the investigators to be unrelated to liraglutide or placebo .",nausea是最常见的不良反应（表2），大部分不良反应都是轻度的，可以解决，并被调查人员认为与liraglutide或安慰剂无关。,"恶心 是 最常 报告 的 不良 事件 ( 表 2 ) ; 大多数 不良 事件 为 轻度 , 随后 消退 , 并 被 研究者 认为 与 利拉鲁肽 或 安慰剂 无关 .",0.17625214882408757,0.4444444444444444,"['placebo', 'table', '2', 'frequently', 'nausea', 'adverse event', 'majority', 'mild', 'liraglutide']","['placebo', 'table', '2', 'mild']",0.5787037037037037
1531,a higher percentage of patients in the liraglutide group than in the placebo group had serious adverse events and medical events of special interest ( Table 2 ) .,表2中，liraglutide组的患者相较于安慰剂组的患者，有更高的严重不良事件和特别关注医疗事件的发生率。,利拉鲁肽 组中 发生 严重 不良 事件 和 特别 关注 的 医学 事件 的 患者 百分比 高于 安慰剂 组 ( 表 2 ) .,0.30664315149776206,0.5,"['group', 'percentage', 'placebo', 'table', '2', 'medical', 'adverse', 'liraglutide', 'serious', 'special']","['group', 'placebo', 'table', '2', 'special']",0.7166666666666667
1532,there was no clustering of serious adverse events ( Table S6 in the Supplementary Appendix ) .,没有严重的不良事件的集群（表S6在附加附录）。,试验 中 无 严重 不良 事件 聚集 情况 ( 补充 附录 表 S6 ) .,0.16029457208065406,0.16666666666666666,"['appendix', 'clustering', 'table', 'supplementary', 'adverse', 'serious']",['table'],0.7222222222222222
1533,no deaths were reported .,No deaths were reported.,无 关于 患者 死亡 的 报告 .,0.0812086803295334,,[],[],
1534,the percentage of patients who had hypoglycemic episodes and the incidence of hypoglycemia were higher with liraglutide than with placebo ( Table 2 ) .,表2中，使用liraglutide的患者出现低血糖的比例和低血糖的发病率都要高于安慰剂组。,利拉鲁肽 组中 有 低血糖 发作 的 患者 百分比 和 低血糖 发生率 均 高于 安慰剂 组 ( 表 2 ) .,0.19996751088584194,0.4444444444444444,"['percentage', 'placebo', 'incidence', 'table', 'hypoglycemia', '2', 'episodes', 'liraglutide', 'hypoglycemic']","['placebo', 'incidence', 'table', '2']",0.8055555555555556
1535,"however , lipase levels were higher with liraglutide than with placebo at week 26 ( treatment ratio 1.20 ; 95 % CI , 1.08 to 1.32 ) and at week 52 ( treatment ratio , 1.11 ; 95 % CI , 1.01 to 1.23 ) , whereas amylase levels were similar in the two treatment groups at week 26 and week 52 .",然而，利拉韦特与安慰剂相比，在第26周的脂肪酶水平更高（治疗比1.20；95%CI，1.08至1.32），而在第52周的治疗比（1.11；95%CI，1.01至1.23），但阿米拉酶水平在两组患者在第26周和第52周相似。,"然而 , 第 26 周 ( 比值 , 1.20 ; 95% CI , 1.08 ~ 1.32 ) 和 第 52 周 ( 比值 , 1.11 ; 95% CI , 1.01 ~ 1.23 ) 时 , 利拉鲁肽 组 的 脂肪酶 水平 高于 安慰剂 组 , 但 两个 治疗 组 的 淀粉酶 水平 相似 .",0.17882983496963806,0.6,"['amylase', 'placebo', 'lipase', 'ratio', 'treatment', 'week', 'liraglutide', 'CI', 'two', 'similar']","['placebo', 'lipase', 'ratio', 'treatment', 'week', 'two']",0.7833333333333333
1536,"liraglutide also lowered fasting plasma glucose more than placebo , and almost twice as many patients in the liraglutide group than in the placebo group reached glycated hemoglobin levels less than 7.0 % .",liraglutide降低了空腹血糖，几乎是葡萄糖化血红蛋白水平低于7.0%的患者人数的两倍。,"利拉鲁肽 降低 空腹 血糖 的 效果 也 超过 安慰剂 , 利拉鲁肽 组 达到 糖化 血红蛋白 水平 < 7.0% 的 患者 数量 接近 安慰剂 组 的 两倍 .",0.1505484148700655,0.25,"['group', 'placebo', 'glucose', 'plasma', 'hemoglobin', 'fasting', 'liraglutide', 'twice']","['glucose', 'hemoglobin']",0.4279761904761905
1537,"moreover , over the course of 52 weeks , a decrease of 0.50 percentage points in mean glycated hemoglobin levels was observed with liraglutide , whereas an increase of 0.80 percentage points was observed with placebo - an increase similar to previously reported changes in glycated hemoglobin levels observed over 12 months in youth with type 2 diabetes treated with metformin with or without insulin.14,15","此外，在52周的治疗过程中，平均糖化血红蛋白水平在使用利拉多巴的患者中出现了0.50个百分点的降低，而在使用安慰剂的患者中则出现了0.80个百分点的升高，这与在使用了服用了二甲双胍或者二甲双胍加胰岛素治疗12个月的2型糖尿病青少年观察到的糖化血红蛋白水平的变化相似。14,15","此外 , 在 52 周 期间 , 利拉鲁肽 组 的 平均 糖化 血红蛋白 水平 降低 0.50 个 百分点 , 而 安慰剂 组 增加 0.80 个 百分点 , 这一 增幅 与 之前 报告 的 接受 二甲 双 胍 [ 联用 或 不 联用 胰岛素 ] 治疗 的 青少年 2 型 糖尿病 患者 在 12 个 月 期间 的 糖化 血红蛋白 水平 变化 情况 相似 14 , 15 .",0.24810678629498858,0.5,"['diabetes', 'percentage', 'type', 'placebo', 'decrease', 'mean', '2', 'hemoglobin', 'youth', 'course', 'increase', 'liraglutide', 'metformin', '-', 'without', 'similar']","['diabetes', 'type', 'placebo', 'mean', '2', 'hemoglobin', 'course', 'metformin']",0.734375
1538,"an unexpected finding of this trial was the lack of difference between the groups in BMI z score or body weight at week 26 , a finding that differs from the results of trials in adults.16,17","这项实验的一个意外发现是，在26周时，两组在BMI指数或体重上没有差异，这与成人实验结果不同。16,17","本 试验 的 一个 意外 发现 是 两组 在 第 26 周 的 BMI z 评分 或 体重 无 差异 , 这一 结果 与 成人 试验 的 结果 不同 16 , 17 .",0.2899387995328553,0.42857142857142855,"['body weight', 'lack', 'BMI', 'difference', 'week', 'trial', 'score']","['body weight', 'difference', 'week']",0.5952380952380951
1539,"although the mean difference in weight loss between these treatment groups was similar to that in trials involving adults , 16,17 the relatively small number of patients in the current study and the fact that some children were probably still growing may explain the findings .","尽管这些治疗组之间的体重损失平均差异与成人实验相似，16,17 但目前研究中患者数量相对较少，有些儿童可能仍在生长，这可以解释这些结果。","虽然 两组 之间 体重减轻 情况 的 平均 差异 与 成人 试验 的 结果 相似 16 , 17 , 但本 研究 中 相对 较少 的 患者 数量 和 一些 儿童 很 可能 仍 处于 生长期 可能 可以 解释 上述 发现 .",0.2454300206520711,0.4444444444444444,"['mean', 'study', 'difference', 'still', 'treatment', 'number', 'current', 'weight loss', 'similar']","['mean', 'difference', 'treatment', 'number']",0.7962962962962963
1540,another explanation may be the fact that only approximately 50 % of the liraglutide group received the full dose of 1.8 mg per day during the trial .,另一个解释可能是只有大约50%的利拉格辛组在试验期间接受了每天1.8mg的全剂量。,另外 一个 解释 可能 是 本 试验 期间 仅 有 约 50% 的 利拉鲁肽 组 患者 接受 了 1.8 mg / d 的 全 剂量 治疗 .,0.2636136501472192,0.2857142857142857,"['group', 'trial', 'explanation', 'liraglutide', 'dose', 'full', 'approximately']","['group', 'dose']",0.5
1541,"as was the case in studies involving adults with type 2 diabetes , 16,17 mild gastrointestinal complaints were the main cause of increased rates of adverse events with liraglutide .","就像在涉及成年人的2型糖尿病研究中一样，16,17轻度肠胃不适是导致利拉格肽不良事件增加率的主要原因。","和 对 成人 2 型 糖尿病 患者 进行 的 研究 相同 16 , 17 , 轻度 胃肠道 不适 是 利拉鲁肽 组 不良 事件 发生率 增加 的 主要 原因 .",0.23054104816378168,0.5555555555555556,"['diabetes', 'type', '2', 'gastrointestinal', 'adverse', 'cause', 'case', 'mild', 'liraglutide']","['diabetes', 'type', '2', 'cause', 'mild']",0.8425925925925926
1542,"the observed incidence of hypoglycemia in the liraglutide group was low as compared with the previously reported incidence of clinically important hypoglycemia in youth with type 1 diabetes , 18,19 and many of the reported hypoglycemic episodes were due to low plasma glucose levels , without any symptoms .","观察到的低血糖发生率在利拉格蒂德组中较之前报告的1型糖尿病青年人群的临床重要低血糖发生率较低，18,19许多报告的低血糖发作都是由于血浆低血糖水平引起的，没有任何症状。","与 之前 在 青少年 1 型 糖尿病 患者 中 报告 的 有 临床意义 的 低血糖 发生率 相比 , 本 试验 中利拉鲁肽 组 的 低血糖 发生率 较 低 18 , 19 , 并且 报告 的 许多 低血糖 发作 是 由于 血糖 水平 较 低 , 而 患者 并 无症状 .",0.24483926465373607,0.5625,"['group', 'diabetes', 'type', 'incidence', 'glucose', 'plasma', 'hypoglycemia', '1', 'symptoms', 'low', 'episodes', 'youth', 'due', 'liraglutide', 'hypoglycemic', 'without']","['group', 'diabetes', 'type', 'incidence', 'plasma', '1', 'low', 'episodes', 'youth']",0.78125
1543,the fact that approximately half the patients did not receive the highest dose may have limited data collection related to the safety profile of liraglutide .,约半数的病人没有接受最高剂量，这可能会限制与利拉酮安全性相关的数据收集。,"本 试验 中约 有 一半 的 患者 未 接受 最大 剂量 的 利拉鲁肽 治疗 , 这 可能 限制 了 对 利拉鲁肽 安全性 数据 的 收集 .",0.11656609783436812,0.5,"['safety', 'half', 'profile', 'data collection', 'liraglutide', 'dose', 'limited', 'approximately']","['safety', 'half', 'data collection', 'dose']",0.6875
1544,"the trial was also limited by the long recruitment period ( owing to problems inherent in clinical trials of youth with type 2 diabetes2 ) , which necessitated some protocol amendments .",该试验还受到了招募期限制（由于与2型糖尿病青少年临床试验相关的问题），这需要对协议进行一些修订。,"本 试验 的 另外 一个 局限性 是 患者 招募 工作 持续 了 较长时间 ( 原因 是 青少年 2 型 糖尿病 临床试验 存在 的 固有 问题 2 ) , 因而 必须 对 试验 方案 做出 一些 修正 .",0.11769961565025558,0.5,"['type', 'period', 'inherent', '2', 'protocol', 'recruitment', 'clinical', 'trial', 'youth', 'limited']","['type', 'period', '2', 'protocol', 'clinical']",0.8066666666666666
1545,"in addition , because of the somewhat limited diversity of the trial population , the results may not be generalizable to all other populations .","In addition, because the trial population was somewhat limited in diversity, the results may not be generalizable to all other populations.","此外 , 由于 试验 人群 的 多样性 有限 , 结果 可能 不能 外 推到 所有 其他 人群 .",0.08869548523242408,0.0,"['diversity', 'population', 'addition', 'trial', 'limited']",[],0.32571428571428573
1546,"in summary , the current study showed the superiority of liraglutide to placebo , when added to metformin , with or without basal insulin , with respect to glycemic control in children and adolescents .",总之，本研究表明，当liraglutide与胰岛素一起使用时，其比对照药物占优势，无论是否需要基础胰岛素，都可以显著改善儿童和青少年的血糖控制。,"总之 , 本 研究 表明 , 二甲 双 胍 ( 联用 或 不 联用 基础 胰岛素 ) 加用 利拉鲁肽 优于 加用 安慰剂 .",0.1215453814353366,0.2727272727272727,"['insulin', 'placebo', 'basal', 'control', 'study', 'superiority', 'current', 'respect', 'liraglutide', 'metformin', 'without']","['insulin', 'control', 'without']",0.603030303030303
1547,gastrointestinal adverse events were more common in the liraglutide group .,胃肠道不良事件在利拉格利德组中更常见。,利拉鲁肽 组 的 胃肠道 不良 事件 较 常见 .,0.20891452319507056,0.4,"['group', 'gastrointestinal', 'common', 'adverse', 'liraglutide']","['group', 'gastrointestinal']",0.5666666666666667
1548,"male sex , older age , mutations in MLH1 or MSH2 , and family history are associated with increased risk .",男性性别、年龄较大、MLH1或MSH2突变以及家族史均与风险增加相关。,"男性 , 高龄 , MLH1 或 MSH2 突变 及 家族史 与 风险 增加 相关 .",0.3533648603155428,0.8333333333333334,"['sex', 'male', 'family history', 'associated', 'age', 'risk']","['sex', 'male', 'family history', 'age', 'risk']",0.8333333333333334
1549,the cumulative risk for gastric cancer in patients with Lynch syndrome ( LS ) is estimated to be 7 % to 8 % .,患有林奇综合征（LS）的患者胃癌的累计风险估计为7%至8%。,林奇 综合征 ( LS ) 患者 患 胃癌 的 累积 风险 估计 为 7% ~ 8% .,0.2834372722925655,0.75,"['syndrome', 'cumulative', 'risk', 'gastric cancer']","['syndrome', 'risk', 'gastric cancer']",0.9166666666666666
1550,"however , there are sparse data regarding risk factors and the impact of screening on patient outcomes , resulting in disparate guideline recommendations .",然而，有关风险因素和筛查对患者结局的影响的数据很少，导致指南建议不一致。,"然而 , 关于 危险 因素 及 筛查 对 患者 结局 所 产生 影响 的 数据 很少 , 导致 不同 指南 给出 了 不同 的 建议 .",0.27184689952079694,0.75,"['data', 'sparse', 'screening', 'regarding', 'impact', 'risk', 'disparate', 'patient']","['data', 'screening', 'regarding', 'impact', 'risk', 'patient']",0.875
1551,clinical and family histories were obtained by referring providers .,提供者参考了临床和家庭史。,由 转诊 医师 负责 收集 临床 和 家族史 .,0.12334215460237434,1.0,"['family', 'clinical']","['family', 'clinical']",1.0
1552,"in multivariate analysis , the following factors were associated with gastric cancer :",在多元分析中，与胃癌相关的因素有：,"在 多 变量 分析 中 , 以下 因素 与 胃癌 相关 :",0.21336308809293103,0.5,"['associated', 'multivariate analysis', 'gastric cancer', 'following']","['multivariate analysis', 'gastric cancer']",0.5833333333333333
1553,"male sex ( odds ratio , 2.8 )",男性（几率比，2.8）,"• 男性 ( 比值 比 , 2.8 ) .",0.08070004761563282,1.0,"['sex', 'ratio', 'male', 'odds']","['sex', 'ratio', 'male', 'odds']",1.0
1554,"older age ( OR , 2.1 per 10 years )",随着年龄增长（或者说，每10年增加2.1岁），,"• 高龄 ( 比值 比 , 每 10 年 2.1 ) .",0.17699106299140252,0.5,"['age', 'OR']",['age'],0.5
1555,"mutations in MLH1 ( OR , 6.5 ) or MSH2 ( OR , 5.2 ) compared with mutations in MSH6 , PMS2 , or EPCAM","Mutations in MLH1 (OR, 6.5) or MSH2 (OR, 5.2) are associated with a higher risk of cancer compared to mutations in MSH6, PMS2, or EPCAM.","• 与 MSH6 , PMS2 或 EPCAM 突变 相比 的 MLH1 ( 比值 比 , 6.5 ) 或 MSH2 ( 比值 比 , 5.2 ) 突变 .",0.2119369163397466,0.0,['OR'],[],0.0
1556,"although the concept of tailoring LS screening recommendations is not new , most of the available evidence has pertained to colorectal cancer , with less focus on rarer but potentially highly lethal malignancies .",虽然定制化的晚期筛查建议的概念并不新鲜，但是大多数现有的证据都与大肠癌有关，而对于较少见但潜在高致死性的恶性肿瘤的关注度则较低。,"尽管 个体化 LS 筛查 建议 这一 概念 并 不 新鲜 , 但 现有 的 大多数 证据 与 结 直肠癌 相关 , 较 少 关注 比较 少见 但 可能 高度 致死 的 胃癌 .",0.18319001001115837,0.5,"['focus', 'screening', 'lethal', 'colorectal cancer', 'available', 'evidence', 'concept', 'new']","['screening', 'evidence', 'concept', 'new']",0.8458333333333333
1557,other studies have also identified Asian ancestry as a risk factor for gastric cancer in LS .,其他研究也发现亚洲血统是LS胃癌的风险因素。,其他 研究 还 发现 亚裔 是 LS 携带者 发生 胃癌 的 危险 因素 .,0.19575158660984732,1.0,"['risk factor', 'gastric cancer']","['risk factor', 'gastric cancer']",1.0
1558,"the presence of one or more of these factors should mandate endoscopic screening and regular surveillance , although the frequency of the latter requires additional prospective study .",如果存在一个或多个这些因素，应该强制进行内窥镜检查和定期监测，尽管后者的频率需要进一步的前瞻性研究。,"存在 1 项 或 多项 上述 因素 的 人 必须 接受 内镜 检查和 定期 监测 , 但 后者 的 频率 需要 开展 进一步 前瞻性 研究 .",0.25189399266745865,0.5714285714285714,"['presence', 'frequency', 'screening', 'prospective study', 'surveillance', 'regular', 'additional']","['presence', 'frequency', 'prospective study', 'surveillance']",0.738095238095238
1559,new evidence indicates that smoking cessation might blunt risk for developing RA .,新的证据表明，戒烟可能会减少患强直性关节炎的风险。,"新 的 证据 表明 , 戒烟 可能 降低 类 风湿性关节炎 ( RA ) 风险 .",0.27801852316560677,0.5714285714285714,"['developing', 'risk', 'smoking cessation', 'evidence', 'blunt', 'RA', 'new']","['risk', 'smoking cessation', 'evidence', 'new']",0.7448979591836735
1560,"previous epidemiologic studies have demonstrated that cigarette smoking is an important risk factor for rheumatoid arthritis ( RA ) , especially seropositive RA .",以往的流行病学研究表明，吸烟是引起风湿性关节炎（RA）的重要风险因素，尤其是血清阳性RA。,"既往 的 流行病学 研究 表明 , 吸烟 是 RA , 尤其 是 血清 阳性 RA 的 重要 危险 因素 .",0.3785116457780174,0.2857142857142857,"['demonstrated', 'previous', 'cigarette', 'seropositive', 'risk factor', 'RA', 'rheumatoid arthritis']","['demonstrated', 'risk factor']",0.7993197278911565
1561,"however , whether smoking cessation lowers risk for developing RA is unclear .",然而，目前尚不清楚戒烟是否会降低患强直性关节炎的风险。,"然而 , 戒烟 可否 降低 RA 风险 尚 不 明确 .",0.14106997545219785,0.5,"['developing', 'risk', 'smoking cessation', 'RA']","['risk', 'smoking cessation']",0.6785714285714286
1562,"between 1976 and 2015 , 1528 new cases of RA ( 63 % seropositive ) were identified in 230,000 women .","在1976年至2015年期间，在230,000名女性中被确诊出1528例新的RA（63%为抗体阳性）。","1976 - 2015 年 , 研究者 在 230 , 000 名 女性 中 发现 了 1 , 528 个 新发 RA 病例 ( 63% 血清 阳性 ) .",0.3263400053150929,0.3333333333333333,"['seropositive', 'RA', 'new']",['new'],0.5238095238095238
1563,"compared with never smoking , current smoking significantly raised risk for all RA and seropositive RA .",与从未吸烟相比，目前吸烟显著增加了所有RA和血清阳性RA的风险。,"与 从未 吸烟 相比 , 当前 吸烟 可 显著 增加 所有 RA 和 血清 阳性 RA 的 风险 .",0.6256052890652308,0.2,"['seropositive', 'risk', 'raised', 'current', 'RA']",['risk'],0.6
1564,"however , compared with risk in never smokers , risk for all RA and seropositive RA remained slightly elevated in former smokers , even those who had stopped the longest .",然而，与从未吸烟者相比，所有RA和阳性RA的风险在经历过吸烟者身上仍略有升高，即使是已经停止吸烟很久的人。,"然而 , 与 从未 吸烟者 的 风险 相比 , 既往 吸烟者 患 所有 RA 和 血清 阳性 RA 的 风险 仍 略有 升高 , 即使 是 戒烟 时间 最长 的 人 .",0.29526378079830595,0.25,"['seropositive', 'former', 'risk', 'RA']",['risk'],0.4285714285714286
1565,this study adds to our understanding of RA development .,这项研究增加了我们对RA发展的了解。,这项 研究 增进 了 我们 对 RA 发病 的 理解 .,0.3631121286414804,0.3333333333333333,"['study', 'development', 'RA']",['development'],0.3333333333333333
